lambda,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,4,30,G4,run439_u0065014.log,0.0171397,35.0,788892.126102,2.402013,99.99969552072831,16.26788,2.989106e-06,99.9999816257189,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00038514,3.00011081,-13.00132075,0.0,0.0,0.0,3.28870453,-0.00195883,0.00206875,0.0,0.0,-0.00038514,0.00011081,-0.00132075,0.0,0.0,0.0,-0.01129542,-0.00195883,0.00206875
LM_normal,4,36,G0,run470_u0065007.log,0.020670189999999998,39.0,541759.444989,1.274549,99.99976473894239,17.24903,3.420191e-06,99.99998017169081,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00062234,4.99967095,-18.98513087,0.0,0.0,0.0,10.00225128,-2.553e-05,-0.00257286,0.0,0.0,-0.00062234,-0.00032905,0.01486913,0.0,0.0,0.0,0.00225128,-2.553e-05,-0.00257286
LM_normal,4,36,G1,run471_u0065028.log,0.012099849999999999,37.0,211092.488209,1.32193,99.99937376738926,13.56432,1.106883e-06,99.99999183974576,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99950658,1.99947442,-15.00369232,0.0,0.0,0.0,7.99738113,-0.00322467,-0.00154499,0.0,0.0,0.00049342,-0.00052558,-0.00369232,0.0,0.0,0.0,-0.00261887,-0.00322467,-0.00154499
LM_normal,4,36,G2,run472_u0065031.log,0.01264599,40.0,1202432.850274,1.107959,99.999907856892,22.91289,2.159359e-06,99.99999057578944,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00028305,7.9982109,-21.99495104,0.0,0.0,0.0,12.2961722,-0.00120256,0.00049433,0.0,0.0,-0.00028305,-0.0017891,0.00504896,0.0,0.0,0.0,-0.00382799,-0.00120256,0.00049433
LM_normal,4,36,G3,run473_u0065037.log,0.02217866,38.0,491751.129023,1.639564,99.99966658663229,20.12696,1.606843e-06,99.99999201646449,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00001869,5.99994114,-25.01009503,0.0,0.0,0.0,14.11005856,-0.00050381,-0.00144409,0.0,0.0,-1.869e-05,-5.886e-05,-0.01009503,0.0,0.0,0.0,0.01005818,-0.00050381,-0.00144409
LM_normal,4,36,G4,run474_u0065046.log,0.02087289,30.0,946685.105037,3.018787,99.99968112026016,15.75266,1.058964e-05,99.99993277554394,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99957727,3.00049507,-12.99270517,0.0,0.0,0.0,3.2894803,-0.00070288,0.00143773,0.0,0.0,0.00042273,0.00049507,0.00729483,0.0,0.0,0.0,-0.01051965,-0.00070288,0.00143773
LM_normal,4,40,G0,run505_u0065096.log,0.02854717,45.0,602061.5053,1.504222,99.99975015476213,15.88361,1.458058e-06,99.99999082036136,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00075878,4.99922765,-18.98676829,0.0,0.0,0.0,10.01162621,-0.00178531,-0.00037281,0.0,0.0,-0.00075878,-0.00077235,0.01323171,0.0,0.0,0.0,0.01162621,-0.00178531,-0.00037281
LM_normal,4,40,G1,run506_u0065098.log,0.0174981,35.0,234581.924147,1.435584,99.99938802445875,13.93053,8.738285e-07,99.99999372724155,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00019579,1.99962109,-15.01223161,0.0,0.0,0.0,7.99863336,-0.00145767,-0.00186748,0.0,0.0,-0.00019579,-0.00037891,-0.01223161,0.0,0.0,0.0,-0.00136664,-0.00145767,-0.00186748
LM_normal,4,40,G2,run507_u0065099.log,0.02890077,36.0,1336074.849138,1.389362,99.99989601166425,24.78818,6.87056e-06,99.99997228291872,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99959936,7.99885111,-21.98971147,0.0,0.0,0.0,12.28602058,-0.00132993,0.00175317,0.0,0.0,0.00040064,-0.00114889,0.01028853,0.0,0.0,0.0,-0.01397961,-0.00132993,0.00175317
LM_normal,4,40,G3,run508_u0065009.log,0.00947126,36.0,546510.451875,1.680068,99.9996925826406,20.64249,1.786105e-06,99.99999134743435,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99956454,5.9997558,-25.0024218,0.0,0.0,0.0,14.1030997,-0.00094583,-0.00232465,0.0,0.0,0.00043546,-0.0002442,-0.0024218,0.0,0.0,0.0,0.00309932,-0.00094583,-0.00232465
LM_normal,4,40,G4,run509_u0065014.log,0.05858199,32.0,1051707.76206,2.843316,99.9997296477118,15.83336,7.941289e-06,99.999949844575,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99923834,2.99784244,-12.95468559,0.0,0.0,0.0,3.29124609,-0.00047149,0.00112301,0.0,0.0,0.00076166,-0.00215756,0.04531441,0.0,0.0,0.0,-0.00875386,-0.00047149,0.00112301
LM_normal,4,45,G0,run540_u0065053.log,0.01920237,34.0,677336.51216,1.956711,99.99971111685775,18.13933,6.515413e-06,99.99996408129188,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0006106,4.99916847,-18.99460223,0.0,0.0,0.0,9.9909723,-0.00286188,-0.00047289,0.0,0.0,-0.0006106,-0.00083153,0.00539777,0.0,0.0,0.0,-0.0090277,-0.00286188,-0.00047289
LM_normal,4,45,G1,run541_u0065081.log,0.02255585,35.0,263897.03265,1.958945,99.9992576858556,12.66752,7.299042e-06,99.99994237986598,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00054855,1.99957545,-15.0114747,0.0,0.0,0.0,7.99141678,-0.00151076,-1.407e-05,0.0,0.0,-0.00054855,-0.00042455,-0.0114747,0.0,0.0,0.0,-0.00858322,-0.00151076,-1.407e-05
LM_normal,4,45,G2,run542_u0065083.log,0.01634935,40.0,1503127.862056,1.7102,99.99988622391726,24.0992,3.122291e-06,99.9999870440056,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99992253,7.99890355,-21.98889819,0.0,0.0,0.0,12.2988212,-0.00257942,-0.00031521,0.0,0.0,7.747e-05,-0.00109645,0.01110181,0.0,0.0,0.0,-0.00117899,-0.00257942,-0.00031521
LM_normal,4,45,G3,run543_u0065085.log,0.0078545,37.0,614844.535759,1.690714,99.99972501764239,21.62907,2.329088e-06,99.99998923167753,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00109696,5.99953573,-25.00045317,0.0,0.0,0.0,14.10301151,0.00144182,-0.00138716,0.0,0.0,-0.00109696,-0.00046427,-0.00045317,0.0,0.0,0.0,0.00301112,0.00144182,-0.00138716
LM_normal,4,45,G4,run544_u0065087.log,0.03040713,30.0,1183320.236394,3.265418,99.99972404612889,15.45957,1.359941e-05,99.99991203241746,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99987373,2.99962965,-12.98757976,0.0,0.0,0.0,3.28561965,-0.00195003,0.00115994,0.0,0.0,0.00012627,-0.00037035,0.01242024,0.0,0.0,0.0,-0.0143803,-0.00195003,0.00115994
LM_normal,4,60,G0,run575_u0065007.log,0.038085440000000005,36.0,903086.939589,2.415537,99.99973252442327,16.34858,6.937471e-06,99.99995756529925,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00004142,4.99879412,-18.96697854,0.0,0.0,0.0,9.99881387,-0.0015514,0.00107915,0.0,0.0,-4.142e-05,-0.00120588,0.03302146,0.0,0.0,0.0,-0.00118613,-0.0015514,0.00107915
LM_normal,4,60,G1,run576_u0065009.log,0.01376929,35.0,351906.342395,2.552295,99.9992747232168,12.61221,4.025251e-06,99.99996808449114,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00015312,1.999557,-15.00970691,0.0,0.0,0.0,8.00151109,-0.00110775,-0.00084742,0.0,0.0,-0.00015312,-0.000443,-0.00970691,0.0,0.0,0.0,0.00151109,-0.00110775,-0.00084742
LM_normal,4,60,G2,run577_u0065020.log,0.02382601,37.0,2004041.535075,2.305186,99.99988497314254,22.52075,1.762861e-06,99.99999217228113,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99994891,7.99887015,-21.98649754,0.0,0.0,0.0,12.29340293,-0.00174421,0.00080114,0.0,0.0,5.109e-05,-0.00112985,0.01350246,0.0,0.0,0.0,-0.00659726,-0.00174421,0.00080114
LM_normal,4,60,G3,run578_u0065034.log,0.011632710000000001,35.0,819635.080258,2.564995,99.99968705646431,20.57166,3.169742e-06,99.99998459170527,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00067469,5.99964132,-25.0014125,0.0,0.0,0.0,14.09379126,-0.00100433,-0.00197339,0.0,0.0,-0.00067469,-0.00035868,-0.0014125,0.0,0.0,0.0,-0.00620912,-0.00100433,-0.00197339
LM_normal,4,60,G4,run579_u0065047.log,0.03166261,28.0,1577724.196353,4.632778,99.99970636325342,15.44788,1.476178e-05,99.99990444138614,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99971716,2.99943359,-12.99271239,0.0,0.0,0.0,3.28047627,-0.00193566,0.00206641,0.0,0.0,0.00028284,-0.00056641,0.00728761,0.0,0.0,0.0,-0.01952368,-0.00193566,0.00206641
LM_normal,4,72,G0,run610_u0065028.log,0.029037689999999998,37.0,1083531.632145,2.856893,99.99973633506256,17.4323,4.49563e-06,99.9999742109188,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00039787,4.99873105,-18.97600813,0.0,0.0,0.0,10.0020175,-8.652e-05,-0.00127498,0.0,0.0,-0.00039787,-0.00126895,0.02399187,0.0,0.0,0.0,0.0020175,-8.652e-05,-0.00127498
LM_normal,4,72,G1,run611_u0065046.log,0.02701823,39.0,422149.500665,2.779483,99.99934158799297,13.13543,3.358382e-06,99.99997443264515,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00007338,1.99902464,-14.98645132,0.0,0.0,0.0,7.99313524,-0.00446153,-0.00109452,0.0,0.0,-7.338e-05,-0.00097536,0.01354868,0.0,0.0,0.0,-0.00686476,-0.00446153,-0.00109452
LM_normal,4,72,G2,run612_u0065082.log,0.00995497,37.0,2404889.7141,2.620619,99.99989102955597,23.4062,2.798551e-06,99.99998804354827,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99993983,7.99847231,-21.99896321,0.0,0.0,0.0,12.29606362,-0.00149717,0.00189658,0.0,0.0,6.017e-05,-0.00152769,0.00103679,0.0,0.0,0.0,-0.00393657,-0.00149717,0.00189658
LM_normal,4,72,G3,run613_u0065087.log,0.012228349999999999,35.0,983491.646267,3.095827,99.99968522081384,19.82185,9.2972e-06,99.99995309620445,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.999824,6.00007033,-25.00635377,0.0,0.0,0.0,14.1037168,-0.00052171,-0.00139012,0.0,0.0,0.000176,7.033e-05,-0.00635377,0.0,0.0,0.0,0.00371642,-0.00052171,-0.00139012
LM_normal,4,72,G4,run040_u0065031.log,0.02170981,31.0,1893537.223606,5.735856,99.99969708247988,15.75043,6.940082e-06,99.99995593719028,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99960619,2.99968723,-12.98735661,0.0,0.0,0.0,3.293275,-0.00049243,0.00114246,0.0,0.0,0.00039381,-0.00031277,0.01264339,0.0,0.0,0.0,-0.00672495,-0.00049243,0.00114246
LM_normal,4,90,G0,run645_u0065014.log,0.02087885,40.0,1354441.191555,3.902192,99.9997118965353,17.7228,9.988381e-06,99.99994364106689,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00033379,4.99899217,-18.98610779,0.0,0.0,0.0,9.99674672,-0.00236857,2.317e-05,0.0,0.0,-0.00033379,-0.00100783,0.01389221,0.0,0.0,0.0,-0.00325328,-0.00236857,2.317e-05
LM_normal,4,90,G1,run646_u0065020.log,0.01674486,36.0,527794.305679,3.926775,99.99925600277271,13.33825,4.641871e-06,99.99996519880045,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.0005283,1.99928163,-14.99088342,0.0,0.0,0.0,7.99535194,-0.00103721,0.00069634,0.0,0.0,-0.0005283,-0.00071837,0.00911658,0.0,0.0,0.0,-0.00464806,-0.00103721,0.00069634
LM_normal,4,90,G2,run647_u0065091.log,0.02004963,19.0,3006199.231008,3.311404,99.99988984748697,23.13667,0.0003227259,99.99860513245856,0.01562,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00026055,7.9988413,-21.9923021,0.0,0.0,0.0,12.29366786,-0.00403291,0.00056724,0.0,0.0,-0.00026055,-0.0011587,0.0076979,0.0,0.0,0.0,-0.00633233,-0.00403291,0.00056724
LM_normal,4,90,G3,run648_u0065092.log,0.00757671,36.0,1229431.662211,3.893786,99.99968328569047,19.61527,2.531581e-06,99.99998709382537,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00002827,5.99941776,-24.9957605,0.0,0.0,0.0,14.10067965,0.00105954,-0.00098789,0.0,0.0,-2.827e-05,-0.00058224,0.0042395,0.0,0.0,0.0,0.00067927,0.00105954,-0.00098789
LM_normal,4,90,G4,run046_u0065081.log,0.02057765,36.0,2366705.271198,6.851326,99.99971051207417,15.5994,1.623584e-06,99.99998959200995,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00005401,2.99956606,-12.98801041,0.0,0.0,0.0,3.29310043,-0.0002164,0.00098419,0.0,0.0,-5.401e-05,-0.00043394,0.01198959,0.0,0.0,0.0,-0.00689952,-0.0002164,0.00098419
LM_normal,4,120,G0,run052_u0065047.log,0.02327558,36.0,1806052.985443,5.158601,99.99971437155821,16.62839,1.166679e-05,99.99992983812623,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00010736,4.99867609,-18.98019768,0.0,0.0,0.0,10.00079331,-0.00060065,0.00064803,0.0,0.0,-0.00010736,-0.00132391,0.01980232,0.0,0.0,0.0,0.00079331,-0.00060065,0.00064803
LM_normal,4,120,G1,run681_u0065098.log,0.014672850000000001,18.0,703697.4529,4.621897,99.99934319827634,13.80401,0.0004412062,99.99680378237917,0.01562,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00004038,1.99983468,-15.0112618,0.0,0.0,0.0,7.99946325,-0.00214312,-0.00052548,0.0,0.0,-4.038e-05,-0.00016532,-0.0112618,0.0,0.0,0.0,-0.00053675,-0.00214312,-0.00052548
LM_normal,4,120,G2,run682_u0065004.log,0.015877429999999998,39.0,4008182.819382,4.656131,99.9998838343656,24.02244,1.37264e-06,99.99999428600924,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99984713,7.99856323,-21.98626016,0.0,0.0,0.0,12.30043911,-8.102e-05,-2.801e-05,0.0,0.0,0.00015287,-0.00143677,0.01373984,0.0,0.0,0.0,0.00043892,-8.102e-05,-2.801e-05
LM_normal,4,120,G3,run683_u0065083.log,0.01044269,38.0,1639317.620461,5.364041,99.99967278818131,19.73347,5.335497e-06,99.9999729621957,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00017087,5.99973374,-25.00569799,0.0,0.0,0.0,14.10285011,-0.0004334,-0.00102444,0.0,0.0,-0.00017087,-0.00026626,-0.00569799,0.0,0.0,0.0,0.00284973,-0.0004334,-0.00102444
LM_normal,4,120,G4,run684_u0065085.log,0.050313119999999996,28.0,3155299.652443,8.82126,99.99972043035618,15.43366,2.990331e-05,99.99980624615289,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99979972,2.9985414,-12.96912097,0.0,0.0,0.0,3.285306,-0.00166032,0.00142094,0.0,0.0,0.00020028,-0.0014586,0.03087903,0.0,0.0,0.0,-0.01469395,-0.00166032,0.00142094
LM_normal,4,180,G0,run061_u0065098.log,0.02829444,49.0,2709030.768835,7.450661,99.99972496949516,17.13069,3.773344e-06,99.99997797319314,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00037683,4.99862465,-18.98096524,0.0,0.0,0.0,10.00588344,-0.00121354,-0.00041052,0.0,0.0,-0.00037683,-0.00137535,0.01903476,0.0,0.0,0.0,0.00588344,-0.00121354,-0.00041052
LM_normal,4,180,G1,run716_u0065098.log,0.0079534,39.0,1055440.947388,7.690509,99.99927134634873,13.53044,7.728919e-06,99.9999428775487,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00018378,1.99950419,-15.00104529,0.0,0.0,0.0,7.99505229,-0.00084836,0.00043245,0.0,0.0,-0.00018378,-0.00049581,-0.00104529,0.0,0.0,0.0,-0.00494771,-0.00084836,0.00043245
LM_normal,4,180,G2,run717_u0065031.log,0.02003922,35.0,6012375.77412,7.167774,99.99988078300045,22.84847,9.420115e-06,99.99995877135318,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00007018,7.99873898,-21.99107773,0.0,0.0,0.0,12.29374105,-0.00265415,0.00087246,0.0,0.0,-7.018e-05,-0.00126102,0.00892227,0.0,0.0,0.0,-0.00625914,-0.00265415,0.00087246
LM_normal,4,180,G3,run718_u0065076.log,0.01169647,21.0,2458927.505348,7.831051,99.99968152574718,20.37955,0.0002049288,99.99899443903325,0.01562,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00007175,5.99956252,-25.00577228,0.0,0.0,0.0,14.10408874,-0.00014541,-0.00118119,0.0,0.0,-7.175e-05,-0.00043748,-0.00577228,0.0,0.0,0.0,0.00408836,-0.00014541,-0.00118119
LM_normal,4,180,G4,run719_u0065077.log,0.02386781,15.0,4733267.752188,13.707152,99.99971040826935,15.27421,0.0003900656,99.99744624697448,0.01562,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.9996953,2.99909079,-12.98033897,0.0,0.0,0.0,3.29776093,0.00014365,-0.00061019,0.0,0.0,0.0003047,-0.00090921,0.01966103,0.0,0.0,0.0,-0.00223903,0.00014365,-0.00061019
LM_normal,4,360,G0,run008_u0065077.log,0.02417932,44.0,5418016.678419,15.370725,99.99971630347574,17.38094,5.746194e-06,99.99996693968221,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00030238,4.99867486,-18.98348047,0.0,0.0,0.0,10.00476035,-0.00088751,-0.00038441,0.0,0.0,-0.00030238,-0.00132514,0.01651953,0.0,0.0,0.0,0.00476035,-0.00088751,-0.00038441
LM_normal,4,360,G1,run751_u0065098.log,0.00923637,17.0,2110856.176362,14.684393,99.99930433948252,13.4818,0.0008220818,99.9939022845614,0.01562,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00003018,1.99949593,-15.00265753,0.0,0.0,0.0,7.99623547,-0.00201337,0.00026669,0.0,0.0,-3.018e-05,-0.00050407,-0.00265753,0.0,0.0,0.0,-0.00376453,-0.00201337,0.00026669
LM_normal,4,360,G2,run752_u0065028.log,0.00831923,19.0,12024816.597035,14.297767,99.99988109783726,23.18886,0.0007666983,99.99669367834382,0.01562,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99993499,7.99878643,-21.99577596,0.0,0.0,0.0,12.29909563,-0.00146962,0.00044243,0.0,0.0,6.501e-05,-0.00121357,0.00422404,0.0,0.0,0.0,-0.00090456,-0.00146962,0.00044243
LM_normal,4,360,G3,run753_u0065047.log,0.01219965,21.0,4918042.021281,15.615786,99.9996824796142,20.03271,0.0005069907,99.99746918564688,0.01562,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99998,5.99978638,-25.00700838,0.0,0.0,0.0,14.1034798,-0.00056991,-0.00090832,0.0,0.0,2e-05,-0.00021362,-0.00700838,0.0,0.0,0.0,0.00347942,-0.00056991,-0.00090832
LM_normal,4,360,G4,run754_u0065077.log,0.02446158,31.0,9466518.890115,27.26402,99.99971199529293,15.42068,1.782052e-05,99.99988443752156,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99966763,2.9992065,-12.98331083,0.0,0.0,0.0,3.29500802,-0.00118197,-0.00047264,0.0,0.0,0.00033237,-0.0007935,0.01668917,0.0,0.0,0.0,-0.00499193,-0.00118197,-0.00047264
LM_normal,5,3,G0,run20_u0065009.log,0.05623127,33.0,57058.146538,0.096557,99.99983077438394,21.63058,1.7007e-06,99.99999213752011,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00108388,5.00031937,-19.04291593,0.0,0.0,0.0,10.00505829,-0.0010249,-0.0058289,0.0,0.0,-0.00108388,0.00031937,-0.04291593,0.0,0.0,0.0,0.00505829,-0.0010249,-0.0058289
LM_normal,5,3,G1,run21_u0065014.log,0.06266602,31.0,22419.942303,0.151841,99.99932274134365,14.16438,2.872362e-06,99.99997972123029,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00207753,2.00241313,-15.0523489,0.0,0.0,0.0,8.00158852,0.00064654,0.0035914,0.0,0.0,-0.00207753,0.00241313,-0.0523489,0.0,0.0,0.0,0.00158852,0.00064654,0.0035914
LM_normal,5,3,G2,run22_u0065017.log,0.02246389,36.0,126307.072227,0.119198,99.99990562840394,29.35693,3.041005e-06,99.99998964127037,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00200968,7.99834282,-22.00865773,0.0,0.0,0.0,12.29106481,-0.00109831,0.00010561,0.0,0.0,-0.00200968,-0.00165718,-0.00865773,0.0,0.0,0.0,-0.00893538,-0.00109831,0.00010561
LM_normal,5,3,G3,run23_u0065020.log,0.06641285,35.0,52455.574263,0.120858,99.9997695993196,14.97329,2.974152e-06,99.99998013695054,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00109195,6.00225087,-25.0479137,0.0,0.0,0.0,14.09550589,0.00758759,-0.00307425,0.0,0.0,-0.00109195,0.00225087,-0.0479137,0.0,0.0,0.0,-0.00449449,0.00758759,-0.00307425
LM_normal,5,3,G4,run24_u0065028.log,0.18138790000000002,35.0,98808.066237,0.320546,99.99967558721447,15.20563,2.138953e-06,99.99998593315107,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.0013973,3.00673886,-13.15564194,0.0,0.0,0.0,3.31176491,-0.00187229,0.00397255,0.0,0.0,-0.0013973,0.00673886,-0.15564194,0.0,0.0,0.0,0.01176496,-0.00187229,0.00397255
LM_normal,5,4,G0,run55_u0065046.log,0.04115415,41.0,75242.56131,0.262915,99.99965057675414,11.83861,1.369049e-06,99.99998843572851,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00158183,4.99992017,-19.02339708,0.0,0.0,0.0,9.98827789,-0.00353796,-0.00083534,0.0,0.0,-0.00158183,-7.983e-05,-0.02339708,0.0,0.0,0.0,-0.01172211,-0.00353796,-0.00083534
LM_normal,5,4,G1,run56_u0065047.log,0.02126789,37.0,29360.230208,0.268141,99.99908672037617,7.178805,2.101302e-06,99.99997072908374,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00001655,1.99970419,-15.00979185,0.0,0.0,0.0,8.00377868,-0.00388047,-0.00350453,0.0,0.0,-1.655e-05,-0.00029581,-0.00979185,0.0,0.0,0.0,0.00377868,-0.00388047,-0.00350453
LM_normal,5,4,G2,run57_u0065053.log,0.03934185,42.0,166985.446886,0.228437,99.99986319945583,21.71427,1.026353e-06,99.99999527337093,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00141955,7.99786314,-21.99340816,0.0,0.0,0.0,12.27905354,-0.00071436,0.00753259,0.0,0.0,-0.00141955,-0.00213686,0.00659184,0.0,0.0,0.0,-0.02094665,-0.00071436,0.00753259
LM_normal,5,4,G3,run58_u0065077.log,0.049488080000000004,36.0,68137.707638,0.15224,99.99977657011767,15.59594,1.718476e-06,99.99998898126051,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99830695,5.99859798,-25.03181905,0.0,0.0,0.0,14.11115463,-0.00085101,-0.0025687,0.0,0.0,0.00169305,-0.00140202,-0.03181905,0.0,0.0,0.0,0.01115425,-0.00085101,-0.0025687
