lambda,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,4,18,252,G0,run245_u0065083.log,0.12246423000000001,45,270823.590208,0.996559,99.99963202651615,11.22879,8.700451e-06,99.9999225165757,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00089194,4.99887036,-18.88893459,0.0,0.0,0.0,9.99584435,-0.00378059,0.001441,0.0,0.0,-0.00089194,-0.00112964,0.11106541,0.0,0.0,0.0,-0.00415565,-0.00378059,0.001441
LM_normal,4,18,252,G1,run246_u0065092.log,0.0642567,49,212937.402189,0.559199,99.99973738808013,7.231448,3.825391e-06,99.99994710062217,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99868531,-6.00314657,-11.94365803,0.0,0.0,0.0,4.99741067,-0.00070766,0.00015648,0.0,0.0,0.00131469,-0.00314657,0.05634197,0.0,0.0,0.0,-0.00258933,-0.00070766,0.00015648
LM_normal,4,18,252,G2,run247_u0065007.log,0.02735963,50,1110428.989237,0.496059,99.99995532726497,18.15343,3.071374e-06,99.99998308102656,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9988536,-11.99998021,-21.98624228,0.0,0.0,0.0,15.01120899,-0.00047486,0.00075187,0.0,0.0,0.0011464,1.979e-05,0.01375772,0.0,0.0,0.0,0.01120899,-0.00047486,0.00075187
LM_normal,4,18,252,G3,run248_u0065009.log,0.11481193,58,1490106.934875,0.821172,99.99994489174028,22.14536,4.166491e-06,99.99998118571565,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00120666,-8.00747359,-24.89733291,0.0,0.0,0.0,25.00119094,-0.00062587,0.00164778,0.0,0.0,-0.00120666,-0.00747359,0.10266709,0.0,0.0,0.0,0.00119094,-0.00062587,0.00164778
LM_normal,4,18,252,G4,run249_u0065064.log,0.06620448,47,126308.038983,0.886838,99.99929787683575,5.242762,4.040896e-06,99.99992292429067,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99852877,-2.00327445,-7.94777927,0.0,0.0,0.0,3.00528181,-0.00395272,-3.54e-06,0.0,0.0,0.00147123,-0.00327445,0.05222073,0.0,0.0,0.0,0.00528181,-0.00395272,-3.54e-06
LM_normal,4,24,336,G0,run250_u0065046.log,0.10588600000000001,44,361155.533715,0.994794,99.9997245524692,9.286318,1.563709e-06,99.9999831611517,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9986761,4.99817824,-18.90586778,0.0,0.0,0.0,9.99390919,0.0005092,-0.00200811,0.0,0.0,0.0013239,-0.00182176,0.09413222,0.0,0.0,0.0,-0.00609081,0.0005092,-0.00200811
LM_normal,4,24,336,G1,run251_u0065083.log,0.13438624000000002,45,283966.453159,0.998275,99.99964845319265,7.136173,4.600196e-06,99.99993553693275,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00245641,-6.00741436,-11.88285591,0.0,0.0,0.0,4.99414873,-0.00028118,0.00123893,0.0,0.0,-0.00245641,-0.00741436,0.11714409,0.0,0.0,0.0,-0.00585127,-0.00028118,0.00123893
LM_normal,4,24,336,G2,run252_u0065092.log,0.04968756,53,1480503.582829,0.777676,99.99994747219738,20.53285,2.988434e-06,99.99998544559571,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-15.00059377,-12.00036761,-21.95727805,0.0,0.0,0.0,14.99590769,-0.00134773,0.00056419,0.0,0.0,-0.00059377,-0.00036761,0.04272195,0.0,0.0,0.0,-0.00409231,-0.00134773,0.00056419
LM_normal,4,24,336,G3,run253_u0065007.log,0.07946668000000001,57,1987054.901927,0.95089,99.99995214576109,19.80908,5.870047e-06,99.9999703668873,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00255946,-8.00382754,-24.93148028,0.0,0.0,0.0,25.00208968,0.00224298,-0.0002273,0.0,0.0,-0.00255946,-0.00382754,0.06851972,0.0,0.0,0.0,0.00208968,0.00224298,-0.0002273
LM_normal,4,24,336,G4,run254_u0065064.log,0.05024004,46,168425.448229,1.313191,99.9992203131927,5.105286,3.668494e-06,99.99992814322253,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99848306,-2.00359211,-7.96115269,0.0,0.0,0.0,3.00130137,-0.00271459,0.00226772,0.0,0.0,0.00151694,-0.00359211,0.03884731,0.0,0.0,0.0,0.00130137,-0.00271459,0.00226772
LM_normal,4,36,504,G0,run255_u0065009.log,0.06873955,46,541740.516606,1.397055,99.99974211731316,10.5667,7.852086e-06,99.99992569027226,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00092863,4.99959816,-18.94297626,0.0,0.0,0.0,10.00530796,0.00171245,-0.00336493,0.0,0.0,-0.00092863,-0.00040184,0.05702374,0.0,0.0,0.0,0.00530796,0.00171245,-0.00336493
LM_normal,4,36,504,G1,run256_u0065078.log,0.08989749000000001,53,425811.822246,1.428305,99.99966456896558,6.835766,4.590494e-06,99.99993284594588,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99864936,-6.00462535,-11.92438622,0.0,0.0,0.0,4.99513314,-0.00162878,0.00181208,0.0,0.0,0.00135064,-0.00462535,0.07561378,0.0,0.0,0.0,-0.00486686,-0.00162878,0.00181208
LM_normal,4,36,504,G2,run257_u0065046.log,0.03019651,51,2220815.037711,1.038673,99.99995323009875,18.27445,4.557763e-06,99.99997505936977,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9993272,-12.00066447,-21.97775776,0.0,0.0,0.0,15.00546514,-0.00070692,-0.00044494,0.0,0.0,0.0006728,-0.00066447,0.02224224,0.0,0.0,0.0,0.00546514,-0.00070692,-0.00044494
LM_normal,4,36,504,G3,run258_u0065083.log,0.09128555,59,2980454.220292,1.556001,99.99994779315885,20.42079,4.371513e-06,99.99997859283113,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00141198,-8.00529815,-24.91909071,0.0,0.0,0.0,25.002321,0.00022351,0.00112162,0.0,0.0,-0.00141198,-0.00529815,0.08090929,0.0,0.0,0.0,0.002321,0.00022351,0.00112162
LM_normal,4,36,504,G4,run259_u0065092.log,0.02646661,45,252611.897838,1.778291,99.99929603830412,5.371332,3.498856e-06,99.9999348605523,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99949817,-2.00182887,-7.98730387,0.0,0.0,0.0,3.01019536,-0.00015953,-0.00108489,0.0,0.0,0.00050183,-0.00182887,0.01269613,0.0,0.0,0.0,0.01019536,-0.00015953,-0.00108489
LM_normal,4,60,840,G0,run260_u0065007.log,0.07828972000000001,45,903026.190161,2.504665,99.9997226365052,10.04928,9.958655e-06,99.99990090180592,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99900572,4.99850251,-18.92783367,0.0,0.0,0.0,10.00087299,-0.00162446,0.00113417,0.0,0.0,0.00099428,-0.00149749,0.07216633,0.0,0.0,0.0,0.00087299,-0.00162446,0.00113417
LM_normal,4,60,840,G1,run261_u0065064.log,0.12139215,51,709807.302893,2.348629,99.9996691173801,6.801199,3.698798e-06,99.99994561550103,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00124353,-6.00756855,-11.89464454,0.0,0.0,0.0,4.99369381,-0.00079354,-0.00012488,0.0,0.0,-0.00124353,-0.00756855,0.10535546,0.0,0.0,0.0,-0.00630619,-0.00079354,-0.00012488
LM_normal,4,60,840,G2,run262_u0065065.log,0.05715327,49,3701890.837067,2.031958,99.9999451102669,18.21014,6.954778e-06,99.99996180821235,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99952577,-12.00207148,-21.95044844,0.0,0.0,0.0,15.00283011,-0.00090466,-0.00132123,0.0,0.0,0.00047423,-0.00207148,0.04955156,0.0,0.0,0.0,0.00283011,-0.00090466,-0.00132123
LM_normal,4,60,840,G3,run263_u0065080.log,0.0313135,63,4967718.473859,2.392248,99.99995184413102,22.14164,4.017443e-06,99.99998185571168,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00105163,-8.00188996,-24.97309921,0.0,0.0,0.0,24.9999369,-0.00101717,0.00039085,0.0,0.0,-0.00105163,-0.00188996,0.02690079,0.0,0.0,0.0,-6.31e-05,-0.00101717,0.00039085
LM_normal,4,60,840,G4,run264_u0065014.log,0.00676735,48,421054.523332,3.231132,99.99923260959781,5.861284,2.966719e-06,99.9999493844864,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00054544,-2.00099711,-8.00280933,0.0,0.0,0.0,3.00095038,-0.00099569,-0.0004694,0.0,0.0,-0.00054544,-0.00099711,-0.00280933,0.0,0.0,0.0,0.00095038,-0.00099569,-0.0004694
LM_normal,4,90,1260,G0,run265_u0065009.log,0.05671934,47,1354335.986548,4.186988,99.99969084569548,9.766765,8.399832e-06,99.99991399576011,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99922854,4.99819225,-18.94917351,0.0,0.0,0.0,9.99925736,-0.00236114,0.00020986,0.0,0.0,0.00077146,-0.00180775,0.05082649,0.0,0.0,0.0,-0.00074264,-0.00236114,0.00020986
LM_normal,4,90,1260,G1,run266_u0065078.log,0.06809825,35,1064653.975967,3.032236,99.99971519046859,6.796095,0.0005235957,99.99229563889263,0.01562,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99975161,-6.00377081,-11.9417046,0.0,0.0,0.0,5.0047998,-0.00051163,-0.00047222,0.0,0.0,0.00024839,-0.00377081,0.0582954,0.0,0.0,0.0,0.0047998,-0.00051163,-0.00047222
LM_normal,4,90,1260,G2,run267_u0065046.log,0.05636384,52,5552579.285707,3.12323,99.99994375172619,18.13018,6.483197e-06,99.99996424085694,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99842685,-12.00169577,-21.95205829,0.0,0.0,0.0,15.00324596,-0.00170823,0.00019902,0.0,0.0,0.00157315,-0.00169577,0.04794171,0.0,0.0,0.0,0.00324596,-0.00170823,0.00019902
LM_normal,4,90,1260,G3,run268_u0065092.log,0.06285637,63,7450875.55217,3.652877,99.99995097385569,20.67374,1.348197e-05,99.99993478698097,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00057564,-8.00353465,-24.94376422,0.0,0.0,0.0,25.00089361,-0.00156044,5.625e-05,0.0,0.0,-0.00057564,-0.00353465,0.05623578,0.0,0.0,0.0,0.00089361,-0.00156044,5.625e-05
LM_normal,4,90,1260,G4,run269_u0065083.log,0.02715418,42,631514.253858,4.013703,99.99936443192287,5.869576,6.822564e-06,99.99988376393797,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00051128,-2.00135328,-7.98064495,0.0,0.0,0.0,3.00411149,0.00025982,-0.00156326,0.0,0.0,-0.00051128,-0.00135328,0.01935505,0.0,0.0,0.0,0.00411149,0.00025982,-0.00156326
LM_normal,4,180,2520,G0,run270_u0065031.log,0.03221452,53,2708803.454672,8.015443,99.99970409654541,10.10595,9.20028e-06,99.99990896175026,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00022052,4.99867493,-18.97177172,0.0,0.0,0.0,9.99915341,-0.001366,-0.00022806,0.0,0.0,-0.00022052,-0.00132507,0.02822828,0.0,0.0,0.0,-0.00084659,-0.001366,-0.00022806
LM_normal,4,180,2520,G1,run271_u0065007.log,0.08473171,55,2129203.435507,6.288518,99.99970465396143,7.008654,1.013462e-05,99.99985539848308,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00045104,-6.00486522,-11.92342104,0.0,0.0,0.0,4.99854924,-0.00094852,0.00043721,0.0,0.0,-0.00045104,-0.00486522,0.07657896,0.0,0.0,0.0,-0.00145076,-0.00094852,0.00043721
LM_normal,4,180,2520,G2,run272_u0065064.log,0.03821696,37,11105274.448277,6.127638,99.99994482227318,18.35315,0.0007657438,99.99582772548582,0.01562,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99929687,-12.00100207,-21.96836327,0.0,0.0,0.0,15.00259707,-0.00127615,-0.00100181,0.0,0.0,0.00070313,-0.00100207,0.03163673,0.0,0.0,0.0,0.00259707,-0.00127615,-0.00100181
LM_normal,4,180,2520,G3,run273_u0065014.log,0.054590190000000004,60,14901744.854881,7.508901,99.9999496105921,20.31746,1.456017e-05,99.99992833666215,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00063652,-8.0027672,-24.95315361,0.0,0.0,0.0,25.00314122,-0.00076889,-0.00042997,0.0,0.0,-0.00063652,-0.0027672,0.04684639,0.0,0.0,0.0,0.00314122,-0.00076889,-0.00042997
LM_normal,4,180,2520,G4,run274_u0065065.log,0.01738852,31,1263035.682566,8.528036,99.99932479849005,5.829175,0.0002255222,99.99613114720351,0.01562,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00067327,-2.00116762,-7.98845875,0.0,0.0,0.0,3.00183728,-0.00068561,-0.00148349,0.0,0.0,-0.00067327,-0.00116762,0.01154125,0.0,0.0,0.0,0.00183728,-0.00068561,-0.00148349
LM_normal,4,360,5040,G0,run275_u0065080.log,0.05269367,49,5417666.91789,16.237464,99.99970028677942,9.945766,1.219693e-05,99.99987736560463,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00017537,4.99852497,-18.95100048,0.0,0.0,0.0,10.00054176,-0.0009686,-0.00053339,0.0,0.0,-0.00017537,-0.00147503,0.04899952,0.0,0.0,0.0,0.00054176,-0.0009686,-0.00053339
LM_normal,4,360,5040,G1,run276_u0065034.log,0.08498882,52,4258680.962401,12.172634,99.99971416891503,7.218768,1.732066e-05,99.99976006071951,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00083788,-6.0046879,-11.92200755,0.0,0.0,0.0,5.00058069,-0.00055584,0.00033406,0.0,0.0,-0.00083788,-0.0046879,0.07799245,0.0,0.0,0.0,0.00058069,-0.00055584,0.00033406
LM_normal,4,360,5040,G2,run277_u0065078.log,0.026770969999999998,36,22210432.017353,12.539235,99.99994354348898,18.17842,0.0007246377,99.99601374761944,0.01562,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99971523,-12.00060859,-21.97624582,0.0,0.0,0.0,14.99996288,-0.00128726,-0.00079905,0.0,0.0,0.00028477,-0.00060859,0.02375418,0.0,0.0,0.0,-3.712e-05,-0.00128726,-0.00079905
LM_normal,4,360,5040,G3,run278_u0065009.log,0.04119935,62,29802864.737724,15.711568,99.99994728168537,20.41859,2.633361e-05,99.99987103120246,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00057897,-8.00214226,-24.96280605,0.0,0.0,0.0,25.00002775,-0.00051286,-0.00074356,0.0,0.0,-0.00057897,-0.00214226,0.03719395,0.0,0.0,0.0,2.775e-05,-0.00051286,-0.00074356
LM_normal,4,360,5040,G4,run279_u0065022.log,0.00552264,52,2526032.555724,16.472672,99.99934788362238,5.820354,3.430573e-06,99.99994105903181,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00018483,-2.00024647,-7.99995135,0.0,0.0,0.0,3.00249272,-0.0016091,-0.00094087,0.0,0.0,-0.00018483,-0.00024647,4.865e-05,0.0,0.0,0.0,0.00249272,-0.0016091,-0.00094087
LM_normal,5,3,60,G0,run280_u0065083.log,0.15594249999999998,50,57030.236882,0.141274,99.9997522822844,11.7605,2.129626e-06,99.99998189170527,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00411662,4.9989183,-18.87198658,0.0,0.0,0.0,10.01212465,0.00689426,-0.00371185,0.0,0.0,-0.00411662,-0.0010817,0.12801342,0.0,0.0,0.0,0.01212465,0.00689426,-0.00371185
LM_normal,5,3,60,G1,run281_u0065083.log,0.25159696,46,44544.07119,0.161245,99.999638010187,10.39066,6.081639e-06,99.9999414701376,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0063628,-6.01447983,-11.7894209,0.0,0.0,0.0,5.01005282,0.00683492,0.00328749,0.0,0.0,-0.0063628,-0.01447983,0.2105791,0.0,0.0,0.0,0.01005282,0.00683492,0.00328749
LM_normal,5,3,60,G2,run282_u0065046.log,0.12095135,37,233007.83328,0.147064,99.99993688452534,18.5953,3.588377e-06,99.99998070277435,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99840517,-12.00638306,-21.90632543,0.0,0.0,0.0,15.01175216,0.0021476,-0.00539913,0.0,0.0,0.00159483,-0.00638306,0.09367457,0.0,0.0,0.0,0.01175216,0.0021476,-0.00539913
LM_normal,5,3,60,G3,run283_u0065083.log,10.53230473,26,314890.905945,555.738372,99.82351399754394,27.74745,0.0002678335,99.99903474553518,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.15157154,-8.65440135,-15.7215975,0.0,0.0,0.0,25.17497045,-0.0773723,0.19558659,0.0,0.0,-0.15157154,-0.65440135,9.2784025,0.0,0.0,0.0,0.17497045,-0.0773723,0.19558659
LM_normal,5,3,60,G4,run284_u0065085.log,0.16574285,55,26370.416902,0.14369,99.99945510910756,6.45009,1.879749e-06,99.9999708570113,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.9998513,-2.00258082,-7.85832967,0.0,0.0,0.0,3.00948389,-0.00875406,0.00310505,0.0,0.0,0.0001487,-0.00258082,0.14167033,0.0,0.0,0.0,0.00948389,-0.00875406,0.00310505
LM_normal,5,5,100,G0,run285_u0065046.log,0.07148852,53,95249.929329,0.216236,99.999772980409,13.09212,2.106342e-06,99.9999839113757,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99856635,4.99692677,-18.94040558,0.0,0.0,0.0,9.99599369,0.00219848,-0.00118243,0.0,0.0,0.00143365,-0.00307323,0.05959442,0.0,0.0,0.0,-0.00400631,0.00219848,-0.00118243
LM_normal,5,5,100,G1,run286_u0065083.log,0.26719694,37,74376.766222,0.506218,99.99931938691918,10.4117,1.872317e-06,99.9999820171826,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00988358,-6.01330621,-11.76157445,0.0,0.0,0.0,4.99696819,0.00196182,0.00058797,0.0,0.0,-0.00988358,-0.01330621,0.23842555,0.0,0.0,0.0,-0.00303181,0.00196182,0.00058797
LM_normal,5,5,100,G2,run287_u0065085.log,0.10457619,49,389091.99484,0.422805,99.99989133546678,15.22766,5.032079e-06,99.99996695435149,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-15.00223562,-12.00149954,-21.90753536,0.0,0.0,0.0,15.0014902,-0.00444648,0.00243971,0.0,0.0,-0.00223562,-0.00149954,0.09246464,0.0,0.0,0.0,0.0014902,-0.00444648,0.00243971
LM_normal,5,5,100,G3,run288_u0065046.log,0.04380505,56,526624.488237,0.210162,99.99996009262676,27.61668,3.346158e-06,99.99998788356169,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99991584,-7.99995767,-24.96412951,0.0,0.0,0.0,24.99466986,-0.00090384,-0.00157409,0.0,0.0,8.416e-05,4.233e-05,0.03587049,0.0,0.0,0.0,-0.00533014,-0.00090384,-0.00157409
LM_normal,5,5,100,G4,run289_u0065083.log,0.09099375,46,44038.189343,0.233331,99.99947016213999,5.854278,4.413644e-06,99.99992460822668,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00074822,-2.00437707,-7.9294663,0.0,0.0,0.0,2.99957579,-0.00649915,0.0084114,0.0,0.0,-0.00074822,-0.00437707,0.0705337,0.0,0.0,0.0,-0.00042421,-0.00649915,0.0084114
LM_normal,5,6,120,G0,run290_u0065092.log,0.25224713,43,114009.902513,0.539068,99.99952717440493,7.915523,3.035119e-06,99.99996165611546,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00598094,4.9926142,-18.77991301,0.0,0.0,0.0,10.0072966,0.00877715,-0.00271965,0.0,0.0,-0.00598094,-0.0073858,0.22008699,0.0,0.0,0.0,0.0072966,0.00877715,-0.00271965
LM_normal,5,6,120,G1,run291_u0065085.log,1.0078839099999999,45,89131.537267,7.351623,99.99175193963279,8.216602,3.088678e-05,99.99962409302533,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.01084809,-6.03827771,-11.07582401,0.0,0.0,0.0,5.02259193,-0.00233987,-0.00965032,0.0,0.0,-0.01084809,-0.03827771,0.92417599,0.0,0.0,0.0,0.02259193,-0.00233987,-0.00965032
LM_normal,5,6,120,G2,run292_u0065046.log,0.19534790000000002,44,465985.548721,0.404011,99.99991329967182,21.383,5.070799e-06,99.99997628583922,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-15.00154703,-12.00884111,-21.8270909,0.0,0.0,0.0,15.00658777,0.00279333,-0.00266956,0.0,0.0,-0.00154703,-0.00884111,0.1729091,0.0,0.0,0.0,0.00658777,0.00279333,-0.00266956
LM_normal,5,6,120,G3,run293_u0065083.log,0.11893342,61,628526.167299,0.610778,99.9999028237754,22.89633,9.187839e-06,99.99995987200131,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.9992168,-8.00834257,-24.90120225,0.0,0.0,0.0,25.00670862,-0.00010791,0.00419337,0.0,0.0,0.0007832,-0.00834257,0.09879775,0.0,0.0,0.0,0.00670862,-0.00010791,0.00419337
LM_normal,5,6,120,G4,run294_u0065092.log,0.15678603,40,52775.088623,0.3622,99.99931369134671,5.982364,5.063638e-06,99.99991535724006,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99954254,-2.00336723,-7.85391079,0.0,0.0,0.0,3.00253015,-0.00154641,0.00279557,0.0,0.0,0.00045746,-0.00336723,0.14608921,0.0,0.0,0.0,0.00253015,-0.00154641,0.00279557
LM_normal,5,9,180,G0,run295_u0065085.log,0.14133198,49,171437.253458,0.616257,99.99964053495518,7.121977,3.249184e-06,99.99995437806103,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00198366,4.99113015,-18.8843966,0.0,0.0,0.0,10.00963211,0.00012525,-0.00511771,0.0,0.0,-0.00198366,-0.00886985,0.1156034,0.0,0.0,0.0,0.00963211,0.00012525,-0.00511771
LM_normal,5,9,180,G1,run296_u0065046.log,0.17406201000000002,53,133836.253256,0.639187,99.99952241116705,9.020569,4.591698e-06,99.99994909746825,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0060927,-6.00644996,-11.85098969,0.0,0.0,0.0,4.9909156,0.00272281,0.00070183,0.0,0.0,-0.0060927,-0.00644996,0.14901031,0.0,0.0,0.0,-0.0090844,0.00272281,0.00070183
LM_normal,5,9,180,G2,run297_u0065092.log,0.07226406,48,700123.654831,0.598555,99.99991450724512,16.39057,8.756802e-06,99.999946574146,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99782928,-12.00450656,-21.95736458,0.0,0.0,0.0,15.02007082,-0.00044899,-0.00243155,0.0,0.0,0.00217072,-0.00450656,0.04263542,0.0,0.0,0.0,0.02007082,-0.00044899,-0.00243155
LM_normal,5,9,180,G3,run298_u0065083.log,0.0952025,55,946819.140228,0.736292,99.99992223520114,18.23143,1.347851e-05,99.9999260699243,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99810707,-8.00526698,-24.9290781,0.0,0.0,0.0,24.99301858,0.00264983,0.00748944,0.0,0.0,0.00189293,-0.00526698,0.0709219,0.0,0.0,0.0,-0.00698142,0.00264983,0.00748944
LM_normal,5,9,180,G4,run299_u0065085.log,0.14475394,50,79188.499588,0.491476,99.99937935937346,5.884603,2.13074e-06,99.9999637912702,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99966846,-2.0020702,-7.86723171,0.0,0.0,0.0,3.006124,0.0003222,0.00313771,0.0,0.0,0.00033154,-0.0020702,0.13276829,0.0,0.0,0.0,0.006124,0.0003222,0.00313771
