lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_high,normal,3,10,G3,run163_u0065020.log,0.04775676,32,106839.855028,0.243207,99.99977236303818,18.18587,1.605272e-06,99.9999911729711,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99825457,5.9975937,-24.9826819,0.0,0.0,0.0,14.0776953,0.0020301,-0.00195175,0.0,0.0,0.00174543,-0.0024063,0.0173181,0.0,0.0,0.0,-0.02230508,0.0020301,-0.00195175
LM_high,normal,3,10,G4,run164_u0065053.log,0.052188689999999996,35,197755.735571,0.243397,99.99987692038398,18.9878,2.499491e-06,99.99998683633176,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00086724,2.99705825,-12.95512969,0.0,0.0,0.0,3.30156112,0.00114864,-0.00079958,0.0,0.0,-0.00086724,-0.00294175,0.04487031,0.0,0.0,0.0,0.00156117,0.00114864,-0.00079958
LM_high,normal,3,12,G0,run165_u0065064.log,0.04221316,29,138125.388434,0.204293,99.99985209598155,13.72221,1.437371e-06,99.99998952522225,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00199556,4.99924586,-18.97455584,0.0,0.0,0.0,9.99351001,-0.00319067,-0.00433864,0.0,0.0,-0.00199556,-0.00075414,0.02544416,0.0,0.0,0.0,-0.00648999,-0.00319067,-0.00433864
LM_high,normal,3,12,G1,run166_u0065076.log,0.01890475,27,54556.28867,0.25832,99.99952650738109,11.59228,5.682845e-07,99.99999509773315,861400.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.0002002,2.00015046,-15.00649511,0.0,0.0,0.0,8.00948379,-0.00130237,-0.00127282,0.0,0.0,-0.0002002,0.00015046,-0.00649511,0.0,0.0,0.0,0.00948379,-0.00130237,-0.00127282
LM_high,normal,3,12,G2,run167_u0065083.log,0.01698921,27,305028.836065,0.140682,99.99995387911457,23.45336,1.402031e-06,99.99999402204631,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00019772,7.99864853,-22.00646323,0.0,0.0,0.0,12.29367056,-0.00074007,0.00190709,0.0,0.0,-0.00019772,-0.00135147,-0.00646323,0.0,0.0,0.0,-0.00632963,-0.00074007,0.00190709
LM_high,normal,3,12,G3,run168_u0065085.log,0.01623154,30,128146.525345,0.221792,99.99982692312616,19.15883,1.52968e-06,99.99999201579638,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00018861,5.99842377,-25.00860083,0.0,0.0,0.0,14.09599596,0.00028127,0.00158018,0.0,0.0,-0.00018861,-0.00157623,-0.00860083,0.0,0.0,0.0,-0.00400442,0.00028127,0.00158018
LM_high,normal,3,12,G4,run169_u0065096.log,0.03227904,27,237320.516425,0.508433,99.99978576104263,17.92082,1.211309e-06,99.99999324077245,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99672298,3.00129272,-13.00994544,0.0,0.0,0.0,3.31408226,0.00185276,0.00182879,0.0,0.0,0.00327702,0.00129272,-0.00994544,0.0,0.0,0.0,0.01408231,0.00185276,0.00182879
LM_high,normal,3,15,G0,run170_u0065097.log,0.02587392,29,172650.239545,0.329137,99.99980936197895,17.00189,3.470571e-06,99.9999795871459,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00074704,4.99773286,-18.98578912,0.0,0.0,0.0,9.99451355,-0.00238183,0.00078058,0.0,0.0,-0.00074704,-0.00226714,0.01421088,0.0,0.0,0.0,-0.00548645,-0.00238183,0.00078058
LM_high,normal,3,15,G1,run171_u0065098.log,0.02466888,27,68234.061742,0.337574,99.9995052705476,12.42859,4.615204e-06,99.99996286623019,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00008841,2.0002539,-15.0154788,0.0,0.0,0.0,7.99358039,-0.00230664,0.00012152,0.0,0.0,-8.841e-05,0.0002539,-0.0154788,0.0,0.0,0.0,-0.00641961,-0.00230664,0.00012152
LM_high,normal,3,15,G2,run172_u0065099.log,0.01244265,32,381135.866825,0.30289,99.99992052965193,22.69133,2.085894e-06,99.99999080752869,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00060515,7.99979517,-21.99790663,0.0,0.0,0.0,12.29271637,-0.00197575,-0.00027973,0.0,0.0,-0.00060515,-0.00020483,0.00209337,0.0,0.0,0.0,-0.00728382,-0.00197575,-0.00027973
LM_high,normal,3,15,G3,run173_u0065009.log,0.01653845,30,160186.520022,0.327488,99.9997955583279,18.44429,3.459556e-06,99.99998124321402,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00175686,5.99961378,-24.99844043,0.0,0.0,0.0,14.09079354,0.00267349,-0.00095546,0.0,0.0,-0.00175686,-0.00038622,0.00155957,0.0,0.0,0.0,-0.00920685,0.00267349,-0.00095546
LM_high,normal,3,15,G4,run174_u0065014.log,0.03416685,30,296700.872441,0.548027,99.99981529309453,15.42138,1.946553e-06,99.99998737756933,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00145876,3.00197458,-13.02899272,0.0,0.0,0.0,3.29944718,-0.00046565,-0.00072237,0.0,0.0,-0.00145876,0.00197458,-0.02899272,0.0,0.0,0.0,-0.00055277,-0.00046565,-0.00072237
LM_high,normal,3,18,G0,run175_u0065020.log,0.03285051,32,207139.351219,0.405253,99.9998043573094,18.58734,1.225707e-06,99.99999340568904,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00130197,4.99960914,-18.97780478,0.0,0.0,0.0,9.99649451,-0.00108429,-0.00437268,0.0,0.0,-0.00130197,-0.00039086,0.02219522,0.0,0.0,0.0,-0.00350549,-0.00108429,-0.00437268
LM_high,normal,3,18,G1,run176_u0065053.log,0.04125023,32,81837.164172,0.38551,99.99952893040235,14.67323,1.229044e-06,99.99999162390284,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99873827,2.00153298,-15.03309749,0.0,0.0,0.0,7.99881879,-0.00238544,-0.00179138,0.0,0.0,0.00126173,0.00153298,-0.03309749,0.0,0.0,0.0,-0.00118121,-0.00238544,-0.00179138
LM_high,normal,3,18,G2,run177_u0065064.log,0.016173820000000002,27,457551.717983,0.239906,99.99994756745728,24.96007,3.550559e-07,99.99999857750439,861400.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00256423,7.9993114,-21.9916849,0.0,0.0,0.0,12.30260207,0.00115511,-0.0008489,0.0,0.0,-0.00256423,-0.0006886,0.0083151,0.0,0.0,0.0,0.00260188,0.00115511,-0.0008489
LM_high,normal,3,18,G3,run178_u0065076.log,0.008649800000000001,35,192226.845135,0.452336,99.9997646863529,23.28991,1.424614e-06,99.99999388312794,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00072916,5.99907489,-24.99415615,0.0,0.0,0.0,14.10011976,0.00034624,0.00068607,0.0,0.0,-0.00072916,-0.00092511,0.00584385,0.0,0.0,0.0,0.00011937,0.00034624,0.00068607
LM_high,normal,3,18,G4,run179_u0065083.log,0.02991916,34,356115.656929,0.837053,99.99976494911591,15.847,1.132489e-06,99.99999285360636,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00000112,3.00002517,-12.9935586,0.0,0.0,0.0,3.31462354,0.00487925,0.00394863,0.0,0.0,-1.12e-06,2.517e-05,0.0064414,0.0,0.0,0.0,0.01462359,0.00487925,0.00394863
LM_high,normal,3,24,G0,run180_u0065085.log,0.03646302,34,276203.561955,0.597653,99.99978361864859,16.41198,1.610154e-06,99.9999901891545,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99991242,4.99863565,-18.96894302,0.0,0.0,0.0,9.99866008,-0.00022308,-0.00239111,0.0,0.0,8.758e-05,-0.00136435,0.03105698,0.0,0.0,0.0,-0.00133992,-0.00022308,-0.00239111
LM_high,normal,3,24,G1,run181_u0065096.log,0.03606389,30,109096.258488,0.547487,99.99949816152488,11.80246,2.387117e-06,99.99997977441143,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00022387,1.99806737,-14.96950646,0.0,0.0,0.0,8.00067888,-0.00116532,-0.00156965,0.0,0.0,-0.00022387,-0.00193263,0.03049354,0.0,0.0,0.0,0.00067888,-0.00116532,-0.00156965
LM_high,normal,3,24,G2,run182_u0065097.log,0.02252937,26,609990.018838,0.478039,99.99992163166851,23.41686,6.683309e-07,99.99999714594142,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00020713,7.99931259,-22.01168548,0.0,0.0,0.0,12.29272277,-0.00155595,0.00111598,0.0,0.0,-0.00020713,-0.00068741,-0.01168548,0.0,0.0,0.0,-0.00727742,-0.00155595,0.00111598
LM_high,normal,3,24,G3,run183_u0065098.log,0.0113374,31,256226.509494,0.469574,99.9998167348098,20.84768,7.39489e-07,99.99999645289547,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99997029,5.99881221,-24.99571244,0.0,0.0,0.0,14.09562395,0.00078192,0.00067399,0.0,0.0,2.971e-05,-0.00118779,0.00428756,0.0,0.0,0.0,-0.00437643,0.00078192,0.00067399
LM_high,normal,3,24,G4,run184_u0065099.log,0.0528388,30,474645.255619,0.972234,99.9997951661818,18.01053,2.888968e-06,99.99998395956142,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99827635,3.00217325,-13.02778859,0.0,0.0,0.0,3.31771238,0.00325087,-0.00019001,0.0,0.0,0.00172365,0.00217325,-0.02778859,0.0,0.0,0.0,0.01771243,0.00325087,-0.00019001
LM_high,normal,3,36,G0,run185_u0065009.log,0.03179349,32,414302.569598,0.732211,99.99982326660422,17.62801,2.690908e-06,99.99998473504382,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00078429,4.99945284,-18.97531015,0.0,0.0,0.0,9.99840321,-0.00043362,-0.00374178,0.0,0.0,-0.00078429,-0.00054716,0.02468985,0.0,0.0,0.0,-0.00159679,-0.00043362,-0.00374178
LM_high,normal,3,36,G1,run186_u0065014.log,0.0273998,30,163652.534461,0.688387,99.99957936062385,14.05144,2.666185e-06,99.99998102553901,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99925664,2.00128343,-15.02348573,0.0,0.0,0.0,7.99906395,-0.00043359,-0.00051764,0.0,0.0,0.00074336,0.00128343,-0.02348573,0.0,0.0,0.0,-0.00093605,-0.00043359,-0.00051764
LM_high,normal,3,36,G2,run187_u0065020.log,0.00790109,34,915093.682899,0.589835,99.99993554375787,23.83521,2.051312e-06,99.99999139377418,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00128184,7.99924774,-21.99663831,0.0,0.0,0.0,12.30068346,0.00049333,0.0013287,0.0,0.0,-0.00128184,-0.00075226,0.00336169,0.0,0.0,0.0,0.00068327,0.00049333,0.0013287
LM_high,normal,3,36,G3,run188_u0065064.log,0.01496975,30,384425.133574,0.965956,99.9997487271472,23.67362,7.598094e-06,99.99996790480712,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00120343,6.00012578,-25.00590051,0.0,0.0,0.0,14.09334961,-0.00071525,0.00037401,0.0,0.0,-0.00120343,0.00012578,-0.00590051,0.0,0.0,0.0,-0.00665077,-0.00071525,0.00037401
LM_high,normal,3,36,G4,run189_u0065077.log,0.018096420000000002,37,712094.312018,1.659595,99.99976694168568,16.22191,1.085457e-06,99.99999330869792,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99898623,3.00077576,-13.00357944,0.0,0.0,0.0,3.30954945,0.00246083,0.00071712,0.0,0.0,0.00101377,0.00077576,-0.00357944,0.0,0.0,0.0,0.0095495,0.00246083,0.00071712
LM_high,normal,3,60,G0,run190_u0065083.log,0.0313414,35,690661.516275,1.334784,99.99980673832718,16.1148,8.389851e-06,99.99994793698339,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00027479,4.99850042,-18.97546096,0.0,0.0,0.0,10.0021469,-0.00217683,-0.00070426,0.0,0.0,-0.00027479,-0.00149958,0.02453904,0.0,0.0,0.0,0.0021469,-0.00217683,-0.00070426
LM_high,normal,3,60,G1,run191_u0065097.log,0.01932894,29,272850.855468,1.288776,99.99952766283333,11.83109,6.113908e-06,99.99994832337511,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99991412,1.99985058,-15.01514121,0.0,0.0,0.0,8.00243114,-0.00066381,-0.00085748,0.0,0.0,8.588e-05,-0.00014942,-0.01514121,0.0,0.0,0.0,0.00243114,-0.00066381,-0.00085748
LM_high,normal,3,60,G2,run192_u0065017.log,0.00975878,30,1524862.594955,1.20872,99.99992073253,21.35079,9.610033e-07,99.99999549898013,478500.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00002314,7.99978541,-21.99268104,0.0,0.0,0.0,12.29889429,0.00043046,0.00066573,0.0,0.0,-2.314e-05,-0.00021459,0.00731896,0.0,0.0,0.0,-0.0011059,0.00043046,0.00066573
LM_high,normal,3,60,G3,run193_u0065053.log,0.0175349,44,640753.324985,1.597418,99.99975069688479,20.77422,2.125873e-06,99.99998976677342,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00118156,5.99847619,-24.98798864,0.0,0.0,0.0,14.10121898,0.00022501,-0.00137456,0.0,0.0,-0.00118156,-0.00152381,0.01201136,0.0,0.0,0.0,0.0012186,0.00022501,-0.00137456
LM_high,normal,3,60,G4,run194_u0065076.log,0.00615109,25,1186789.389412,2.291844,99.99980688705,15.93933,4.588624e-06,99.99997121193928,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00024402,3.00061951,-13.00221736,0.0,0.0,0.0,3.29707294,-1.203e-05,-0.00013116,0.0,0.0,-0.00024402,0.00061951,-0.00221736,0.0,0.0,0.0,-0.00292701,-1.203e-05,-0.00013116
LM_high,normal,3,90,G0,run195_u0065081.log,0.02157927,35,1035855.81748,2.19229,99.99978835954164,18.2489,1.283028e-05,99.9999296928582,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00021479,4.9990973,-18.99102692,0.0,0.0,0.0,9.99242722,-0.00186507,-0.00205085,0.0,0.0,-0.00021479,-0.0009027,0.00897308,0.0,0.0,0.0,-0.00757278,-0.00186507,-0.00205085
LM_high,normal,3,90,G1,run196_u0065085.log,0.00720965,33,409201.870485,2.140272,99.99947696426767,13.01187,8.271569e-07,99.999993643059,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99960724,1.99943495,-14.99703739,0.0,0.0,0.0,7.99761231,-0.00041155,0.00048999,0.0,0.0,0.00039276,-0.00056505,0.00296261,0.0,0.0,0.0,-0.00238769,-0.00041155,0.00048999
LM_high,normal,3,90,G2,run197_u0065087.log,0.01016048,35,2287684.143422,1.930383,99.99991561846483,23.8191,1.657628e-06,99.99999304076141,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00089398,8.00019314,-21.993082,0.0,0.0,0.0,12.2988441,-0.00065224,0.00034703,0.0,0.0,-0.00089398,0.00019314,0.006918,0.0,0.0,0.0,-0.00115609,-0.00065224,0.00034703
LM_high,normal,3,90,G3,run198_u0065096.log,0.01806658,35,960977.986707,2.519751,99.99973779305721,20.93707,5.206127e-06,99.99997513440516,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00005901,5.99887081,-24.98565037,0.0,0.0,0.0,14.09888364,0.00076043,-0.00065158,0.0,0.0,-5.901e-05,-0.00112919,0.01434963,0.0,0.0,0.0,-0.00111674,0.00076043,-0.00065158
LM_high,normal,3,90,G4,run199_u0065098.log,0.01262564,32,1780327.879598,3.586025,99.99979857502424,15.64246,5.167877e-06,99.99996696250463,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00019148,3.0006716,-13.00570289,0.0,0.0,0.0,3.30353312,0.00125501,-0.00127149,0.0,0.0,-0.00019148,0.0006716,-0.00570289,0.0,0.0,0.0,0.00353317,0.00125501,-0.00127149
LM_high,normal,3,180,G0,run200_u0065099.log,0.02282222,39,2071698.437593,4.367463,99.99978918442372,17.22137,2.289155e-06,99.9999867074745,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00056359,4.99865684,-18.98277434,0.0,0.0,0.0,10.00214297,-0.00080543,-0.00074141,0.0,0.0,-0.00056359,-0.00134316,0.01722566,0.0,0.0,0.0,0.00214297,-0.00080543,-0.00074141
LM_high,normal,3,180,G1,run201_u0065009.log,0.0095942,32,818331.391696,4.036059,99.999506794064,12.96465,2.532961e-06,99.9999804625578,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99977943,1.99968755,-15.00805107,0.0,0.0,0.0,7.99911485,2.98e-05,-9.516e-05,0.0,0.0,0.00022057,-0.00031245,-0.00805107,0.0,0.0,0.0,-0.00088515,2.98e-05,-9.516e-05
LM_high,normal,3,180,G2,run202_u0065014.log,0.0068568,34,4575217.670105,4.018516,99.99991216776358,22.78344,7.498072e-06,99.9999670898161,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.0004153,7.99992304,-21.99501545,0.0,0.0,0.0,12.29947424,-0.00033248,0.00052156,0.0,0.0,-0.0004153,-7.696e-05,0.00498455,0.0,0.0,0.0,-0.00052595,-0.00033248,0.00052156
LM_high,normal,3,180,G3,run203_u0065020.log,0.00513196,34,1922085.400745,4.743523,99.99975320956092,22.61332,6.543586e-06,99.99997106313448,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00045098,5.99920395,-25.00107629,0.0,0.0,0.0,14.10172735,-0.00039995,-0.00068172,0.0,0.0,-0.00045098,-0.00079605,-0.00107629,0.0,0.0,0.0,0.00172697,-0.00039995,-0.00068172
LM_high,normal,3,180,G4,run204_u0065064.log,0.01746962,29,3560498.936434,7.100297,99.9998005814037,15.72411,3.190145e-06,99.99997971176111,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99928364,2.99970944,-12.98648225,0.0,0.0,0.0,3.30188601,0.00060064,-0.00045825,0.0,0.0,0.00071636,-0.00029056,0.01351775,0.0,0.0,0.0,0.00188606,0.00060064,-0.00045825
LM_high,normal,3,360,G0,run205_u0065077.log,0.01703966,30,4143042.042093,8.643015,99.99979138481066,17.2856,3.657614e-05,99.99978840109686,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00040886,4.99900421,-18.98687712,0.0,0.0,0.0,10.00118818,-0.00057988,-0.00074407,0.0,0.0,-0.00040886,-0.00099579,0.01312288,0.0,0.0,0.0,0.00118818,-0.00057988,-0.00074407
LM_high,normal,3,360,G1,run206_u0065082.log,0.01143092,34,1636842.985812,8.10087,99.99950509180964,13.16741,6.496836e-06,99.99995065972732,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00013098,1.9995821,-15.00538206,0.0,0.0,0.0,8.00459219,0.00014813,-0.00075966,0.0,0.0,-0.00013098,-0.0004179,-0.00538206,0.0,0.0,0.0,0.00459219,0.00014813,-0.00075966
LM_high,normal,3,360,G2,run207_u0065083.log,0.00306162,18,9150452.530132,8.074495,99.99991175851714,23.31977,0.000182264,99.9992184142468,0.0294,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00037947,7.99991976,-22.00024735,0.0,0.0,0.0,12.30179498,-0.00050289,-5.688e-05,0.0,0.0,-0.00037947,-8.024e-05,-0.00024735,0.0,0.0,0.0,0.00179479,-0.00050289,-5.688e-05
LM_high,normal,3,360,G3,run208_u0065097.log,0.008089240000000001,34,3844626.998474,9.604149,99.9997501929575,22.1884,1.139021e-05,99.99994866592455,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00022281,5.99969911,-25.00532652,0.0,0.0,0.0,14.10165689,0.00015359,-0.00042892,0.0,0.0,-0.00022281,-0.00030089,-0.00532652,0.0,0.0,0.0,0.00165651,0.00015359,-0.00042892
LM_high,normal,3,360,G4,run209_u0065017.log,0.01912968,30,7120763.599891,14.319581,99.99979890385632,15.80919,1.149854e-05,99.99992726673537,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99941175,2.99970608,-12.9851812,0.0,0.0,0.0,3.30216828,0.00063436,-0.00062602,0.0,0.0,0.00058825,-0.00029392,0.0148188,0.0,0.0,0.0,0.00216833,0.00063436,-0.00062602
