lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_low,small,3,18,162,G0,run70_u0065028.log,0.0400272,56,192673.566264,0.647655,99.99966385892338,12.8738,2.989021e-06,99.99997678213892,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00108006,4.99773794,-18.97369344,0.0,0.0,0.0,10.00755309,-0.00161118,0.00121425,0.0,0.0,-0.00108006,-0.00226206,0.02630656,0.0,0.0,0.0,0.00755309,-0.00161118,0.00121425
LM_low,small,3,18,162,G1,run71_u0065083.log,0.04838634,52,155842.784723,0.268506,99.99982770713417,8.063629,1.920584e-06,99.99997618213834,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00128835,-6.00008945,-11.95753854,0.0,0.0,0.0,5.003652,0.0001401,-0.00075498,0.0,0.0,-0.00128835,-8.945e-05,0.04246146,0.0,0.0,0.0,0.003652,0.0001401,-0.00075498
LM_low,small,3,18,162,G2,run72_u0065092.log,0.09261354,57,804995.773103,0.296155,99.99996321036583,18.26227,2.392474e-06,99.99998689936137,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99577105,-12.00299415,-21.91729634,0.0,0.0,0.0,14.99768021,-3.256e-05,-0.00033443,0.0,0.0,0.00422895,-0.00299415,0.08270366,0.0,0.0,0.0,-0.00231979,-3.256e-05,-0.00033443
LM_low,small,3,18,162,G3,run73_u0065004.log,0.11878927,68,1044860.60528,0.517572,99.99995046497136,24.2003,6.193257e-06,99.99997440834618,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00114133,-8.00647919,-24.90117654,0.0,0.0,0.0,25.01036507,-0.00185168,0.00012854,0.0,0.0,-0.00114133,-0.00647919,0.09882346,0.0,0.0,0.0,0.01036507,-0.00185168,0.00012854
LM_low,small,3,18,162,G4,run74_u0065007.log,0.08132775,56,93207.744423,0.582177,99.99937539846756,6.147417,3.019069e-06,99.99995088882045,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00123063,-1.99859079,-7.9394112,0.0,0.0,0.0,2.9836993,-0.00048519,0.00131322,0.0,0.0,-0.00123063,0.00140921,0.0605888,0.0,0.0,0.0,-0.0163007,-0.00048519,0.00131322
LM_low,small,3,24,216,G0,run80_u0065085.log,0.21096594000000002,53,256901.060915,0.958344,99.9996269598901,10.13447,2.722589e-06,99.99997313535881,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99963775,4.99379558,-18.81820515,0.0,0.0,0.0,10.02115714,0.00064535,0.00080193,0.0,0.0,0.00036225,-0.00620442,0.18179485,0.0,0.0,0.0,0.02115714,0.00064535,0.00080193
LM_low,small,3,24,216,G1,run81_u0065027.log,0.09581163,46,207826.750565,0.48319,99.99976750346205,12.38185,3.020543e-06,99.99997560507516,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00300596,-6.00454745,-11.91736007,0.0,0.0,0.0,5.00191932,-0.0031717,0.00052727,0.0,0.0,-0.00300596,-0.00454745,0.08263993,0.0,0.0,0.0,0.00191932,-0.0031717,0.00052727
LM_low,small,3,24,216,G2,run82_u0065028.log,0.1051067,56,1073512.252617,0.364723,99.9999660252597,23.47578,2.061419e-06,99.99999121895416,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99665994,-12.00451049,-21.90855627,0.0,0.0,0.0,14.99702222,0.00191916,-0.00091548,0.0,0.0,0.00334006,-0.00451049,0.09144373,0.0,0.0,0.0,-0.00297778,0.00191916,-0.00091548
LM_low,small,3,24,216,G3,run83_u0065083.log,0.22340618,56,1393213.07624,0.98653,99.99992919029995,22.066,5.82935e-06,99.99997358220793,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00124823,-8.01325141,-24.80919764,0.0,0.0,0.0,24.98671817,0.00120372,0.00361863,0.0,0.0,-0.00124823,-0.01325141,0.19080236,0.0,0.0,0.0,-0.01328183,0.00120372,0.00361863
LM_low,small,3,24,216,G4,run84_u0065092.log,0.06566721,54,124228.219533,0.67489,99.99945673374171,7.551175,2.776844e-06,99.99996322633233,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99915239,-2.00382685,-7.94937676,0.0,0.0,0.0,3.00913502,-6.062e-05,0.00117387,0.0,0.0,0.00084761,-0.00382685,0.05062324,0.0,0.0,0.0,0.00913502,-6.062e-05,0.00117387
LM_low,small,3,36,324,G0,run90_u0065085.log,0.11194997,59,385273.786558,1.22372,99.99968237652217,10.23129,4.455091e-06,99.99995645621422,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99993796,4.99397586,-18.90089387,0.0,0.0,0.0,9.99694285,-0.00163171,0.0020688,0.0,0.0,6.204e-05,-0.00602414,0.09910613,0.0,0.0,0.0,-0.00305715,-0.00163171,0.0020688
LM_low,small,3,36,324,G1,run91_u0065004.log,0.04287609,55,311644.975745,0.598819,99.99980785218868,8.148158,1.177778e-06,99.9999855454693,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00090168,-6.00109911,-11.96172958,0.0,0.0,0.0,5.00122428,0.00094265,0.00043795,0.0,0.0,-0.00090168,-0.00109911,0.03827042,0.0,0.0,0.0,0.00122428,0.00094265,0.00043795
LM_low,small,3,36,324,G2,run92_u0065007.log,0.05306448,63,1610199.716703,0.62058,99.99996145943923,17.8248,3.144345e-06,99.99998235971792,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99793417,-12.00218934,-21.9573891,0.0,0.0,0.0,14.99486427,-0.00016595,-0.00089673,0.0,0.0,0.00206583,-0.00218934,0.0426109,0.0,0.0,0.0,-0.00513573,-0.00016595,-0.00089673
LM_low,small,3,36,324,G3,run93_u0065027.log,0.08829803,68,2089627.862948,0.969828,99.99995358848255,22.20627,2.71775e-06,99.99998776133948,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99992431,-8.0053696,-24.92508902,0.0,0.0,0.0,24.99461964,0.00111543,0.00144597,0.0,0.0,7.569e-05,-0.0053696,0.07491098,0.0,0.0,0.0,-0.00538036,0.00111543,0.00144597
LM_low,small,3,36,324,G4,run94_u0065083.log,0.03657597,58,186420.137695,0.891403,99.99952183116535,7.284689,2.707558e-06,99.99996283220875,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00099757,-1.99786263,-8.02254368,0.0,0.0,0.0,2.98955092,-5.756e-05,0.00039071,0.0,0.0,-0.00099757,0.00213737,-0.02254368,0.0,0.0,0.0,-0.01044908,-5.756e-05,0.00039071
LM_low,small,3,60,540,G0,run100_u0065092.log,0.12398881,55,642139.596306,2.174503,99.9996613660001,11.10785,9.415158e-06,99.99991523870057,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0010232,4.99569108,-18.90847752,0.0,0.0,0.0,10.02551137,0.00114349,0.00047935,0.0,0.0,-0.0010232,-0.00430892,0.09152248,0.0,0.0,0.0,0.02551137,0.00114349,0.00047935
LM_low,small,3,60,540,G1,run101_u0065028.log,0.09450373000000001,57,519466.503281,1.205849,99.9997678678043,8.682208,3.396289e-06,99.99996088219726,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00248785,-6.00410538,-11.91424151,0.0,0.0,0.0,4.99854375,-9.783e-05,0.00059793,0.0,0.0,-0.00248785,-0.00410538,0.08575849,0.0,0.0,0.0,-0.00145625,-9.783e-05,0.00059793
LM_low,small,3,60,540,G2,run102_u0065083.log,0.06660086,58,2683667.259836,1.069436,99.99996015020132,18.05534,5.363045e-06,99.99997029662694,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99833056,-12.00243474,-21.9516297,0.0,0.0,0.0,14.98662194,-0.00043443,-0.00031389,0.0,0.0,0.00166944,-0.00243474,0.0483703,0.0,0.0,0.0,-0.01337806,-0.00043443,-0.00031389
LM_low,small,3,60,540,G3,run103_u0065085.log,0.08207426,69,3482939.510366,2.011623,99.99994224352753,22.80276,5.143048e-06,99.99997744550222,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00096953,-8.0055373,-24.92496874,0.0,0.0,0.0,25.00024337,0.00013333,0.00015947,0.0,0.0,-0.00096953,-0.0055373,0.07503126,0.0,0.0,0.0,0.00024337,0.00013333,0.00015947
LM_low,small,3,60,540,G4,run104_u0065004.log,0.07383798999999999,62,310607.718838,1.421233,99.99954243474525,6.24276,3.809642e-06,99.99993897503668,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00057399,-1.9977078,-8.06124905,0.0,0.0,0.0,2.99207971,-0.00124359,-0.00055887,0.0,0.0,-0.00057399,0.0022922,-0.06124905,0.0,0.0,0.0,-0.00792029,-0.00124359,-0.00055887
LM_low,small,3,90,810,G0,run110_u0065027.log,0.04963201,64,963275.474011,2.94336,99.9996944425474,11.36844,3.531917e-06,99.99996893226334,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00066792,4.99816796,-18.97126523,0.0,0.0,0.0,10.01768912,0.00068829,-1.987e-05,0.0,0.0,-0.00066792,-0.00183204,0.02873477,0.0,0.0,0.0,0.01768912,0.00068829,-1.987e-05
LM_low,small,3,90,810,G1,run111_u0065007.log,0.022254939999999997,62,779092.284373,1.624231,99.99979152264339,7.36218,1.785409e-06,99.99997574890861,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00044048,-6.00096938,-11.98118042,0.0,0.0,0.0,5.00146378,-0.00030272,-0.000259,0.0,0.0,-0.00044048,-0.00096938,0.01881958,0.0,0.0,0.0,0.00146378,-0.00030272,-0.000259
LM_low,small,3,90,810,G2,run112_u0065092.log,0.07324436,61,4025637.132287,1.607075,99.99996007899004,16.71021,3.056053e-06,99.99998171146264,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99858553,-12.00344619,-21.93883206,0.0,0.0,0.0,14.99411741,0.0007828,-0.00055037,0.0,0.0,0.00141447,-0.00344619,0.06116794,0.0,0.0,0.0,-0.00588259,0.0007828,-0.00055037
LM_low,small,3,90,810,G3,run113_u0065028.log,0.15081361000000001,68,5224030.097388,3.203467,99.9999386782438,23.53951,5.17387e-06,99.99997802048556,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00016877,-8.01021633,-24.87413236,0.0,0.0,0.0,25.0133731,0.00033538,0.00085239,0.0,0.0,-0.00016877,-0.01021633,0.12586764,0.0,0.0,0.0,0.0133731,0.00033538,0.00085239
LM_low,small,3,90,810,G4,run114_u0065083.log,0.03040863,55,465870.634263,2.642128,99.99943286230004,6.489942,5.449193e-06,99.99991603633747,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00016195,-1.99789957,-8.01250486,0.0,0.0,0.0,2.98652895,-0.0011724,0.00099794,0.0,0.0,-0.00016195,0.00210043,-0.01250486,0.0,0.0,0.0,-0.01347105,-0.0011724,0.00099794
LM_low,small,3,180,1620,G0,run120_u0065085.log,0.05938059,61,1926358.979973,6.011718,99.99968792327584,10.64528,3.686067e-06,99.99996537369614,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99970223,4.99733941,-18.95786455,0.0,0.0,0.0,10.0139735,-4.637e-05,-0.00026691,0.0,0.0,0.00029777,-0.00266059,0.04213545,0.0,0.0,0.0,0.0139735,-4.637e-05,-0.00026691
LM_low,small,3,180,1620,G1,run121_u0065004.log,0.01613516,61,1558234.813149,3.199801,99.99979465219407,7.501113,2.750377e-06,99.99996333374794,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99977904,-5.99894411,-12.0129418,0.0,0.0,0.0,4.99815971,6.732e-05,8.9e-06,0.0,0.0,0.00022096,0.00105589,-0.0129418,0.0,0.0,0.0,-0.00184029,6.732e-05,8.9e-06
LM_low,small,3,180,1620,G2,run122_u0065078.log,0.056860430000000003,43,8051198.786123,3.425563,99.9999574527584,16.60992,0.0001239715,99.99925362975861,0.01562,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99877268,-12.00282227,-21.95599062,0.0,0.0,0.0,14.99218321,-0.00035453,-0.00063014,0.0,0.0,0.00122732,-0.00282227,0.04400938,0.0,0.0,0.0,-0.00781679,-0.00035453,-0.00063014
LM_low,small,3,180,1620,G3,run123_u0065007.log,0.07722746,79,10447864.936499,5.718593,99.99994526543908,21.82755,4.975746e-06,99.99997720428541,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00053037,-8.0052586,-24.92961847,0.0,0.0,0.0,24.99919768,9.623e-05,0.00015841,0.0,0.0,-0.00053037,-0.0052586,0.07038153,0.0,0.0,0.0,-0.00080232,9.623e-05,0.00015841
LM_low,small,3,180,1620,G4,run124_u0065027.log,0.05623574,58,931710.824932,4.794659,99.9994853919401,5.797389,3.84535e-06,99.99993367100258,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99995584,-1.99740617,-8.04485412,0.0,0.0,0.0,2.9923977,-0.00092468,-0.00021665,0.0,0.0,4.416e-05,0.00259383,-0.04485412,0.0,0.0,0.0,-0.0076023,-0.00092468,-0.00021665
LM_low,small,3,360,3240,G0,run130_u0065028.log,0.07339608,67,3852601.59799,12.542161,99.99967444957178,10.16908,1.128552e-05,99.99988902122907,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99953573,4.99709336,-18.94793812,0.0,0.0,0.0,10.01736385,0.00057067,-2.877e-05,0.0,0.0,0.00046427,-0.00290664,0.05206188,0.0,0.0,0.0,0.01736385,0.00057067,-2.877e-05
LM_low,small,3,360,3240,G1,run131_u0065083.log,0.01704465,66,3116577.519999,6.812573,99.99978140851763,7.476574,3.285432e-06,99.99995605698547,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.999958,-5.99881672,-12.01301027,0.0,0.0,0.0,5.00245701,0.00014082,0.00021127,0.0,0.0,4.2e-05,0.00118328,-0.01301027,0.0,0.0,0.0,0.00245701,0.00014082,0.00021127
LM_low,small,3,360,3240,G2,run132_u0065092.log,0.0327324,61,16102620.889768,7.097883,99.99995592094574,17.22889,6.994999e-06,99.99995939959567,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99927694,-12.00176638,-21.97383869,0.0,0.0,0.0,14.9967387,-0.00047059,-0.00034976,0.0,0.0,0.00072306,-0.00176638,0.02616131,0.0,0.0,0.0,-0.0032613,-0.00047059,-0.00034976
LM_low,small,3,360,3240,G3,run133_u0065053.log,0.032538689999999995,70,20895107.539409,11.321544,99.99994581724944,20.81479,0.001743479,99.99162384535227,0.01562,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00029638,-8.002161,-24.97013602,0.0,0.0,0.0,25.00014309,4.29e-06,6.995e-05,0.0,0.0,-0.00029638,-0.002161,0.02986398,0.0,0.0,0.0,0.00014309,4.29e-06,6.995e-05
LM_low,small,3,360,3240,G4,run134_u0065064.log,0.044572499999999994,54,1863514.987812,10.113908,99.99945726715018,5.662015,6.76072e-06,99.99988059515915,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00017265,-1.99751713,-8.03589724,0.0,0.0,0.0,2.9953585,-0.00072658,-0.00065166,0.0,0.0,-0.00017265,0.00248287,-0.03589724,0.0,0.0,0.0,-0.0046415,-0.00072658,-0.00065166
LM_normal,small,3,3,27,G0,run00_u0065004.log,4.97649648,30,32187.23951,16.911014,99.9474605021821,14.29771,2.620979e-05,99.99981668539925,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.98807029,4.80538842,-14.74609649,0.0,0.0,0.0,10.45910523,0.03521022,0.02173623,0.0,0.0,0.01192971,-0.19461158,4.25390351,0.0,0.0,0.0,0.45910523,0.03521022,0.02173623
LM_normal,small,3,3,27,G1,run01_u0065007.log,0.01779608,45,25973.684832,0.044234,99.99982969686324,20.99194,1.259457e-06,99.99999400028297,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99619145,-6.00279864,-12.00514597,0.0,0.0,0.0,5.00264006,-0.00039848,-0.00300438,0.0,0.0,0.00380855,-0.00279864,-0.00514597,0.0,0.0,0.0,0.00264006,-0.00039848,-0.00300438
LM_normal,small,3,3,27,G2,run02_u0065009.log,0.10892818,72,134218.196589,0.016133,99.9999879800203,82.50479,3.662527e-07,99.9999995560831,969500.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99363807,-11.99908603,-21.93612676,0.0,0.0,0.0,14.97038019,-0.00188235,0.00627688,0.0,0.0,0.00636193,0.00091397,0.06387324,0.0,0.0,0.0,-0.02961981,-0.00188235,0.00627688
LM_normal,small,3,3,27,G3,run03_u0065027.log,5.13597682,39,174715.792113,27.485323,99.98426855256324,27.67047,3.937592e-05,99.99985769695996,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.04693544,-8.36963373,-20.3430293,0.0,0.0,0.0,24.96575895,-0.01021462,0.01798128,0.0,0.0,-0.04693544,-0.36963373,4.6569707,0.0,0.0,0.0,-0.03424105,-0.01021462,0.01798128
LM_normal,small,3,3,27,G4,run04_u0065031.log,0.23536628999999998,38,15520.320297,0.080607,99.99948063571848,8.225763,1.564418e-06,99.99998098148464,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99560714,-2.00898011,-7.78285697,0.0,0.0,0.0,3.00284105,-0.00149173,0.00051751,0.0,0.0,0.00439286,-0.00898011,0.21714303,0.0,0.0,0.0,0.00284105,-0.00149173,0.00051751
LM_normal,small,3,5,45,G0,run10_u0065047.log,0.12765272,50,53537.468912,0.1535,99.99971328491407,14.58459,3.814423e-06,99.99997384621028,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99936642,5.00152436,-18.91056953,0.0,0.0,0.0,10.02938465,-0.00074145,0.00593821,0.0,0.0,0.00063358,0.00152436,0.08943047,0.0,0.0,0.0,0.02938465,-0.00074145,0.00593821
LM_normal,small,3,5,45,G1,run11_u0065064.log,0.10170229,49,43290.402428,0.09072,99.99979043853855,11.12887,1.160004e-06,99.99998957662368,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00003566,-5.9996218,-11.91230619,0.0,0.0,0.0,5.01023715,0.00093291,-0.00242456,0.0,0.0,-3.566e-05,0.0003782,0.08769381,0.0,0.0,0.0,0.01023715,0.00093291,-0.00242456
LM_normal,small,3,5,45,G2,run12_u0065078.log,0.36580732,41,223580.228144,0.180662,99.99991919589603,16.8633,6.022851e-06,99.9999642842682,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99210753,-12.01627521,-21.68443616,0.0,0.0,0.0,14.97875726,0.00148284,0.00335022,0.0,0.0,0.00789247,-0.01627521,0.31556384,0.0,0.0,0.0,-0.02124274,0.00148284,0.00335022
LM_normal,small,3,5,45,G3,run13_u0065083.log,0.04347064,34,290146.931635,0.114226,99.99996063167055,35.00106,3.864737e-06,99.99998895822868,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99996709,-8.00197652,-24.96955616,0.0,0.0,0.0,24.99488401,-0.00196522,-0.00393616,0.0,0.0,3.291e-05,-0.00197652,0.03044384,0.0,0.0,0.0,-0.00511599,-0.00196522,-0.00393616
LM_normal,small,3,5,45,G4,run14_u0065085.log,0.04252279,54,25881.232549,0.140189,99.99945833723439,5.206715,1.643148e-06,99.99996844175263,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00288324,-1.99554249,-8.02731867,0.0,0.0,0.0,3.00625868,-0.00026564,-0.00133905,0.0,0.0,-0.00288324,0.00445751,-0.02731867,0.0,0.0,0.0,0.00625868,-0.00026564,-0.00133905
LM_normal,small,3,6,54,G0,run20_u0065031.log,0.37248504,51,64380.268617,0.283285,99.99955998164332,13.75285,1.006385e-06,99.99999268235311,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99970934,4.99262903,-18.67486434,0.0,0.0,0.0,10.03164471,0.002836,0.00520704,0.0,0.0,0.00029066,-0.00737097,0.32513566,0.0,0.0,0.0,0.03164471,0.002836,0.00520704
LM_normal,small,3,6,54,G1,run21_u0065034.log,0.22921884,35,51972.761866,0.154067,99.99970356203043,16.24773,5.843548e-06,99.99996403468054,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99797051,-5.98805768,-12.20012388,0.0,0.0,0.0,5.00218298,-0.0080189,-0.00492127,0.0,0.0,0.00202949,0.01194232,-0.20012388,0.0,0.0,0.0,0.00218298,-0.0080189,-0.00492127
LM_normal,small,3,6,54,G2,run22_u0065035.log,0.95856486,52,268585.470152,1.144058,99.99957404322751,54.58354,1.374631e-05,99.99997481601596,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.97409154,-12.0370421,-21.1591837,0.0,0.0,0.0,15.04478095,0.00026516,0.00975189,0.0,0.0,0.02590846,-0.0370421,0.8408163,0.0,0.0,0.0,0.04478095,0.00026516,0.00975189
LM_normal,small,3,6,54,G3,run23_u0065037.log,1.4842426800000001,35,349549.934941,5.002102,99.99856898786125,39.00235,1.213742e-05,99.99996888028541,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.98815465,-7.89222708,-26.32047909,0.0,0.0,0.0,25.02737335,-0.00574977,-0.0110222,0.0,0.0,0.01184535,0.10777292,-1.32047909,0.0,0.0,0.0,0.02737335,-0.00574977,-0.0110222
LM_normal,small,3,6,54,G4,run24_u0065040.log,0.05455046,43,31045.249117,0.183245,99.99940974865652,8.8451,3.107613e-06,99.99996486627623,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00130849,-2.00527538,-7.97742113,0.0,0.0,0.0,3.01512348,0.00167269,0.00859155,0.0,0.0,-0.00130849,-0.00527538,0.02257887,0.0,0.0,0.0,0.01512348,0.00167269,0.00859155
LM_normal,small,3,9,81,G0,run30_u0065092.log,0.060479780000000004,63,96330.691947,0.372988,99.9996128046083,15.61523,2.642412e-06,99.99998307798221,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00057013,4.99762148,-18.96097107,0.0,0.0,0.0,9.98867477,-0.00618005,-0.00099692,0.0,0.0,-0.00057013,-0.00237852,0.03902893,0.0,0.0,0.0,-0.01132523,-0.00618005,-0.00099692
LM_normal,small,3,9,81,G1,run31_u0065007.log,0.14083547999999999,46,77912.117918,0.13605,99.99982538018008,8.402368,8.005706e-07,99.99999047208358,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0031807,-6.00461552,-11.87497562,0.0,0.0,0.0,5.00258269,0.00202826,0.00340393,0.0,0.0,-0.0031807,-0.00461552,0.12502438,0.0,0.0,0.0,0.00258269,0.00202826,0.00340393
LM_normal,small,3,9,81,G2,run32_u0065009.log,0.06929131000000001,60,402437.345963,0.165302,99.99995892478626,21.773,2.901605e-06,99.99998667337987,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99711383,-12.00252245,-21.95817329,0.0,0.0,0.0,15.01765193,0.00284565,-0.0015584,0.0,0.0,0.00288617,-0.00252245,0.04182671,0.0,0.0,0.0,0.01765193,0.00284565,-0.0015584
LM_normal,small,3,9,81,G3,run33_u0065027.log,0.25073987,69,522425.241537,0.2729,99.99994776286093,25.03178,3.152483e-06,99.99998740607741,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00353655,-8.01513192,-24.77138101,0.0,0.0,0.0,24.9995751,-0.00231244,0.00071507,0.0,0.0,-0.00353655,-0.01513192,0.22861899,0.0,0.0,0.0,-0.0004249,-0.00231244,0.00071507
LM_normal,small,3,9,81,G4,run34_u0065028.log,0.59082424,39,46615.83633,1.06479,99.99771581916399,6.271526,8.217001e-06,99.99986897924046,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99389205,-2.01806986,-7.47494388,0.0,0.0,0.0,3.03715019,0.00349085,-0.00094927,0.0,0.0,0.00610795,-0.01806986,0.52505612,0.0,0.0,0.0,0.03715019,0.00349085,-0.00094927
