lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,wide,3,18,G4,run0319_u0065014.log,31.09234061,23,4945209.38176,4923878.625556,0.43134182109007196,48.42952,0.04641271,99.90416442285614,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.27916976,0.40174661,0.07993094,0.0,0.0,0.0,0.34222047,-0.03314052,0.14406652,0.0,0.0,12.27916976,-2.59825339,13.07993094,0.0,0.0,0.0,-2.95777948,-0.03314052,0.14406652
LM_normal,wide,3,24,G0,run0320_u0065017.log,3.51537528,26,1255314.065717,533637.209035,57.48974510771523,13.97619,0.003670693,99.97373609689049,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.95206716,4.1003801,-16.68036546,0.0,0.0,0.0,9.8254779,0.06559496,0.00807094,0.0,0.0,0.04793284,-0.8996199,2.31963454,0.0,0.0,0.0,-0.1745221,0.06559496,0.00807094
LM_normal,wide,3,24,G1,run0321_u0065082.log,18.11445958,29,981741.305426,690358.517292,29.68020052976811,9.431508,0.06777949,99.28135044788172,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.26984731,2.32725343,-0.17249615,0.0,0.0,0.0,6.04582763,0.05160444,-0.2237728,0.0,0.0,0.73015269,0.32725343,14.82750385,0.0,0.0,0.0,-1.95417237,0.05160444,-0.2237728
LM_normal,wide,3,24,G2,run0322_u0065085.log,0.0528799,33,7942002.537905,1284359.66389,83.82826424746021,55.46004,5.822583e-06,99.9999895013004,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00066546,7.99891926,-21.95573513,0.0,0.0,0.0,12.29952321,-0.00284703,-0.00354482,0.0,0.0,-0.00066546,-0.00108074,0.04426487,0.0,0.0,0.0,-0.00047698,-0.00284703,-0.00354482
LM_normal,wide,3,24,G3,run0323_u0065092.log,39.52842016,30,5287963.034843,532985.580771,89.92077710719428,62.47997,0.01046715,99.9832471910598,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-6.88405657,2.7335806,7.7221288,0.0,0.0,0.0,13.94739054,1.01815882,1.25315987,0.0,0.0,1.11594343,-3.2664194,32.7221288,0.0,0.0,0.0,-0.15260984,1.01815882,1.25315987
LM_normal,wide,3,24,G4,run0324_u0065098.log,168.16683036,25,9447747.845982,7670271.241921,18.81375998849225,84.54046,0.08525234,99.89915794165303,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,5.91711789,-3.68167736,124.24744944,0.0,0.0,0.0,4.47952622,0.6147513,4.5263081,0.0,0.0,17.91711789,-6.68167736,137.24744944,0.0,0.0,0.0,1.17952627,0.6147513,4.5263081
LM_normal,wide,3,36,G0,run0325_u0065009.log,33.77025988,23,2220131.718204,1292032.241175,41.80380242392988,12.15672,0.09410348,99.22591389782771,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-4.60323399,1.03869562,0.1391204,0.0,0.0,0.0,7.46475741,1.25737824,1.48044826,0.0,0.0,5.39676601,-3.96130438,19.1391204,0.0,0.0,0.0,-2.53524259,1.25737824,1.48044826
LM_normal,wide,3,36,G1,run0326_u0065014.log,9.167976419999999,35,1816119.481833,1059068.352223,41.685094906085816,8.461975,0.06055965,99.28433196741895,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.0449174,1.84939147,-6.72886118,0.0,0.0,0.0,8.01707989,-0.2122787,0.47195308,0.0,0.0,-0.0449174,-0.15060853,8.27113882,0.0,0.0,0.0,0.01707989,-0.2122787,0.47195308
LM_normal,wide,3,36,G2,run0327_u0065020.log,46.95443566,26,12986565.352963,9740142.950881,24.998314133469474,20.35686,0.1062979,99.47782762174519,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-0.74522629,10.43369846,7.01356601,0.0,0.0,0.0,10.43086136,0.03585249,0.34740616,0.0,0.0,13.25477371,2.43369846,29.01356601,0.0,0.0,0.0,-1.86913883,0.03585249,0.34740616
LM_normal,wide,3,36,G3,run0328_u0065047.log,3.7150920999999997,25,8435224.033692,786035.842816,90.68150603141763,60.57998,0.07313587,99.87927386242121,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.11825304,5.67018904,-22.30165997,0.0,0.0,0.0,13.94941242,0.19559277,-0.22250734,0.0,0.0,-0.11825304,-0.32981096,2.69834003,0.0,0.0,0.0,-0.15058796,0.19559277,-0.22250734
LM_normal,wide,3,36,G4,run0329_u0065053.log,109.04270144,23,12558420.736463,9373601.069657,25.360033189196876,67.20987,0.1938623,99.71155679961886,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,1.79179376,0.06157009,67.92032666,0.0,0.0,0.0,4.46165811,6.06533361,4.16515934,0.0,0.0,13.79179376,-2.93842991,80.92032666,0.0,0.0,0.0,1.16165816,6.06533361,4.16515934
LM_normal,wide,3,60,G0,run0330_u0065096.log,35.28679262,21,4147938.583352,2984291.339519,28.05362761404828,14.56473,0.0785447,99.46071983483387,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-8.36484994,2.10441511,0.35269048,0.0,0.0,0.0,-0.00491407,-0.46515831,0.93329481,0.0,0.0,1.63515006,-2.89558489,19.35269048,0.0,0.0,0.0,-10.00491407,-0.46515831,0.93329481
LM_normal,wide,3,60,G1,run0331_u0065017.log,20.30535578,31,2926226.259554,1602214.484128,45.24639101652375,7.953979,0.07303402,99.08179264742841,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-4.5574292,1.46016049,-1.64727233,0.0,0.0,0.0,7.59416916,-1.34243505,3.22195191,0.0,0.0,1.4425708,-0.53983951,13.35272767,0.0,0.0,0.0,-0.40583084,-1.34243505,3.22195191
LM_normal,wide,3,60,G2,run0332_u0065077.log,56.30000019,18,20636251.209995,20636251.209995,0.0,1.683071,0.1287382,92.35099410541801,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-8.0,22.0,0.0,0.0,0.0,-12.30000019,0.0,0.0
LM_normal,wide,3,60,G3,run0333_u0065082.log,76.4559765,23,12070708.129276,3946219.022308,67.30747707554177,35.71864,0.2014193,99.4360947113328,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.69760847,0.2166583,43.04509837,0.0,0.0,0.0,13.40079986,0.25323923,1.37270515,0.0,0.0,0.30239153,-5.7833417,68.04509837,0.0,0.0,0.0,-0.69920052,0.25323923,1.37270515
LM_normal,wide,3,60,G4,run0334_u0065085.log,31.82210365,26,23456904.044962,23257406.845431,0.8504839306525939,0.281333,0.1004645,64.28982735761535,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.84356842,0.13409345,-0.10038948,0.0,0.0,0.0,1.33847713,0.59026316,-0.66123218,0.0,0.0,12.84356842,-2.86590655,12.89961052,0.0,0.0,0.0,-1.96152282,0.59026316,-0.66123218
LM_normal,wide,3,90,G0,run0335_u0065092.log,21.94794634,26,6284851.20001,3285532.660371,47.722984111926586,13.66162,0.0377202,99.72389658034699,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-0.44831863,4.71013979,-8.41444708,0.0,0.0,0.0,10.60115329,-0.32794501,0.59175354,0.0,0.0,9.55168137,-0.28986021,10.58555292,0.0,0.0,0.0,0.60115329,-0.32794501,0.59175354
LM_normal,wide,3,90,G1,run0336_u0065098.log,20.65160496,23,3949653.614152,3115122.619292,21.129219835121564,6.131303,0.08764339,98.57055849303157,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-7.11153352,3.01941116,-5.39340571,0.0,0.0,0.0,0.01965841,-0.91742843,0.01629597,0.0,0.0,-1.11153352,1.01941116,9.60659429,0.0,0.0,0.0,-7.98034159,-0.91742843,0.01629597
LM_normal,wide,3,90,G2,run0337_u0065009.log,56.30000019,18,30151765.642778,30151765.642778,0.0,0.07403003,0.07260544,1.9243407033605193,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-8.0,22.0,0.0,0.0,0.0,-12.30000019,0.0,0.0
LM_normal,wide,3,90,G3,run0338_u0065020.log,69.00624134,21,17203369.772459,10026701.796107,41.71664081673801,0.2027553,0.09966557,50.84440702659807,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-0.08997723,-0.14637006,14.55362241,0.0,0.0,0.0,0.02876407,-1.30993967,-0.01505012,0.0,0.0,7.91002277,-6.14637006,39.55362241,0.0,0.0,0.0,-14.07123631,-1.30993967,-0.01505012
LM_normal,wide,3,90,G4,run0339_u0065047.log,31.29999995,18,33287957.440493,33287957.440493,0.0,0.1425686,0.1241511,12.918342468117096,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-3.0,13.0,0.0,0.0,0.0,-3.29999995,0.0,0.0
LM_normal,wide,3,180,G0,run0340_u0065053.log,29.916801659999997,26,12045930.596644,7278564.045134,39.57657329387395,8.715829,0.06729087,99.2279464179483,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-0.16793431,2.46284243,-2.25765193,0.0,0.0,0.0,10.04758669,0.01834583,-0.73929781,0.0,0.0,9.83206569,-2.53715757,16.74234807,0.0,0.0,0.0,0.04758669,0.01834583,-0.73929781
LM_normal,wide,3,180,G1,run0341_u0065014.log,30.86298717,23,8963767.022953,8471942.755097,5.48680333387307,0.167462,0.06973322,58.358779902306196,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-0.24594932,0.02494872,0.09510109,0.0,0.0,0.0,-0.01076416,0.0140102,-0.01400976,0.0,0.0,5.75405068,-1.97505128,15.09510109,0.0,0.0,0.0,-8.01076416,0.0140102,-0.01400976
LM_normal,wide,3,180,G2,run0342_u0065077.log,56.30000019,18,61273212.429189,61273212.429189,0.0,0.0509329,0.05077611,0.3078363886603823,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-8.0,22.0,0.0,0.0,0.0,-12.30000019,0.0,0.0
LM_normal,wide,3,180,G3,run0343_u0065096.log,53.06379812,26,35573011.112548,32204307.356361,9.469830219120036,0.1893369,0.1637307,13.524146640195333,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-0.18542933,-0.02082893,0.10086813,0.0,0.0,0.0,-0.0079099,0.00393434,-0.01568576,0.0,0.0,7.81457067,-6.02082893,25.10086813,0.0,0.0,0.0,-14.10791029,0.00393434,-0.01568576
LM_normal,wide,3,180,G4,run0344_u0065082.log,31.60887002,20,67215823.779907,67192385.748198,0.03486981248008874,0.1730192,0.08046272,53.49491848303541,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.08173963,-0.0926087,0.12069769,0.0,0.0,0.0,-0.00976775,0.00025034,0.00380596,0.0,0.0,12.08173963,-3.0926087,13.12069769,0.0,0.0,0.0,-3.3097677,0.00025034,0.00380596
LM_normal,wide,3,360,G0,run0345_u0065085.log,43.36052874,9,25480724.011714,25105971.397523,1.4707298506067492,0.1462327,0.08267061,43.46639978609435,5.787,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-0.21220626,0.37860013,-0.06293534,0.0,0.0,0.0,0.0035297,0.01609504,-0.00170513,0.0,0.0,9.78779374,-4.62139987,18.93706466,0.0,0.0,0.0,-9.9964703,0.01609504,-0.00170513
LM_normal,wide,3,360,G1,run0346_u0065009.log,30.59544291,23,17519534.115251,17060349.049693,2.6209890202404087,0.1652086,0.1304641,21.03068484328298,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-0.23104346,0.0845579,-0.10269178,0.0,0.0,0.0,0.00240787,-0.0140548,0.00208912,0.0,0.0,5.76895654,-1.9154421,14.89730822,0.0,0.0,0.0,-7.99759213,-0.0140548,0.00208912
LM_normal,wide,3,360,G2,run0347_u0065017.log,56.32811211,7,121362505.295853,121248051.92814,0.09430702459049785,0.03179797,0.04971403,-56.34340808548469,52.08,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0281626,0.0126855,0.00611876,0.0,0.0,0.0,-0.00363569,-0.0003792,-0.00250117,0.0,0.0,14.0281626,-7.9873145,22.00611876,0.0,0.0,0.0,-12.30363588,-0.0003792,-0.00250117
LM_normal,wide,3,360,G3,run0348_u0065047.log,53.18453226,20,72524232.074318,68274713.308735,5.859446758744559,0.095421,0.1137793,-19.239265989666837,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-0.03139798,-0.04544908,0.07623556,0.0,0.0,0.0,0.01402493,-0.00179428,-0.00647587,0.0,0.0,7.96860202,-6.04544908,25.07623556,0.0,0.0,0.0,-14.08597545,-0.00179428,-0.00647587
LM_normal,wide,3,360,G4,run0349_u0065081.log,31.29999995,18,129874205.340723,129874205.340723,0.0,0.06492628,0.0646431,0.43615620670090427,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-3.0,13.0,0.0,0.0,0.0,-3.29999995,0.0,0.0
